Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
MAY,2022,Q2,District 3,Alicante Street,501549,Residential,"Alicante St, Dist. 3",523.0,523.0,523.0,523.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500750,Residential,"Alicante St, Dist. 2",3262.0,3262.0,3262.0,3262.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500990,Residential,"Alicante St, Dist. 4",1309.0,1309.0,1309.0,1309.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,501704,Residential,"Alicante St, Dist. 4",138.0,138.0,138.0,138.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500505,Residential,"Alicante St, Dist. 2",852.0,852.0,852.0,852.0,0,Corrected,Active
MAY,2022,Q2,District 1,Alicante Street,501542,Residential,"Alicante St, Dist. 1",3785.0,3785.0,3785.0,3785.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500431,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 2,Alicante Street,500263,Commercial,"Alicante St, Dist. 2",6468.0,6468.0,6468.0,6468.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,501240,Residential,"Alicante St, Dist. 4",792.0,792.0,792.0,792.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500484,Residential,"Alicante St, Dist. 2",1104.0,1104.0,1104.0,1104.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500739,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Defect
MAY,2022,Q2,District 3,Alicante Street,500544,Residential,"Alicante St, Dist. 3",2476.0,2476.0,2476.0,2476.0,0,Corrected,Active
MAY,2022,Q2,District 3,Alicante Street,500187,Residential,"Alicante St, Dist. 3",3261.0,3261.0,3261.0,3261.0,0,Corrected,Active
MAY,2022,Q2,District 3,Alicante Street,501447,Residential,"Alicante St, Dist. 3",568.0,568.0,568.0,568.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,501453,Residential,"Alicante St, Dist. 4",296.0,296.0,296.0,296.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,501317,Residential,"Alicante St, Dist. 4",863.0,863.0,863.0,863.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501280,Residential,"Alicante St, Dist. 2",922.0,922.0,922.0,922.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500248,Residential,"Alicante St, Dist. 2",7446.0,7446.0,7446.0,7446.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,501028,Residential,"Alicante St, Dist. 4",2552.0,2552.0,2552.0,2552.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501437,Commercial,"Alicante St, Dist. 2",855.0,855.0,855.0,855.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500433,Residential,"Alicante St, Dist. 2",1273.0,1273.0,1273.0,1273.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500260,Residential,"Alicante St, Dist. 2",1767.0,1767.0,1767.0,1767.0,0,Corrected,Active
MAY,2022,Q2,District 1,Alicante Street,501663,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 3,Alicante Street,500185,Residential,"Alicante St, Dist. 3",1607.0,1607.0,1607.0,1607.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500169,Residential,"Alicante St, Dist. 4",3218.0,3218.0,3218.0,3218.0,0,Corrected,Active
MAY,2022,Q2,District 1,Alicante Street,501232,Residential,"Alicante St, Dist. 1",292.0,292.0,292.0,292.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500479,Residential,"Alicante St, Dist. 2",1286.0,1286.0,1286.0,1286.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500009,Residential,"Alicante St, Dist. 4",2080.0,2080.0,2080.0,2080.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500472,Commercial,"Alicante St, Dist. 4",1503.0,1503.0,1503.0,1503.0,0,Corrected,Active
MAY,2022,Q2,District 3,Alicante Street,501393,Commercial,"Alicante St, Dist. 3",1067.0,1067.0,1067.0,1067.0,0,Corrected,Active
MAY,2022,Q2,District 3,Alicante Street,501020,Commercial,"Alicante St, Dist. 3",24.0,24.0,24.0,24.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501732,Residential,"Alicante St, Dist. 2",24.0,24.0,24.0,24.0,0,Corrected,Active
MAY,2022,Q2,District 1,Alicante Street,500692,Residential,"Alicante St, Dist. 1",3579.0,3579.0,3579.0,3579.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500585,Residential,"Alicante St, Dist. 2",953.0,953.0,953.0,953.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500330,Commercial,"Alicante St, Dist. 2",1256.0,1256.0,1256.0,1256.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,501260,Residential,"Alicante St, Dist. 4",901.0,901.0,901.0,901.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,501330,Commercial,"Alicante St, Dist. 4",123.0,123.0,123.0,123.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501167,Residential,"Alicante St, Dist. 2",1705.0,1705.0,1705.0,1705.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500740,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 2,Alicante Street,500278,Residential,"Alicante St, Dist. 2",2401.0,2401.0,2401.0,2401.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500861,Residential,"Alicante St, Dist. 4",2540.0,2540.0,2540.0,2540.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501752,Residential,"Alicante St, Dist. 2",154.0,154.0,154.0,154.0,0,Corrected,Active
MAY,2022,Q2,District 1,Alicante Street,500940,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 1,Alicante Street,501021,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 2,Alicante Street,500254,Residential,"Alicante St, Dist. 2",1931.0,1931.0,1931.0,1931.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501301,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
MAY,2022,Q2,District 2,Alicante Street,500513,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 2,Alicante Street,501048,Residential,"Alicante St, Dist. 2",1316.0,1316.0,1316.0,1316.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500095,Residential,"Alicante St, Dist. 4",1629.0,1629.0,1629.0,1629.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501176,Residential,"Alicante St, Dist. 2",2519.0,2519.0,2519.0,2519.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500045,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 2,Alicante Street,500405,Residential,"Alicante St, Dist. 2",1645.0,1645.0,1645.0,1645.0,0,Corrected,Active
MAY,2022,Q2,District 1,Alicante Street,500782,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 2,Alicante Street,500266,Residential,"Alicante St, Dist. 2",2201.0,2201.0,2201.0,2201.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501731,Residential,"Alicante St, Dist. 2",68.0,68.0,68.0,68.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500380,Residential,"Alicante St, Dist. 2",1228.0,1228.0,1228.0,1228.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501329,Residential,"Alicante St, Dist. 2",672.0,672.0,672.0,672.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500377,Residential,"Alicante St, Dist. 2",640.0,640.0,640.0,640.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501522,Residential,"Alicante St, Dist. 2",465.0,465.0,465.0,465.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,501812,Residential,"Alicante St, Dist. 4",8.0,8.0,8.0,8.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501750,Residential,"Alicante St, Dist. 2",288.0,288.0,288.0,288.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500251,Residential,"Alicante St, Dist. 2",1684.0,1684.0,1684.0,1684.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500014,Residential,"Alicante St, Dist. 4",3869.0,3869.0,3869.0,3869.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500262,Residential,"Alicante St, Dist. 2",3064.0,3064.0,3064.0,3064.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,501676,Residential,"Alicante St, Dist. 2",481.0,481.0,481.0,481.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500015,Residential,"Alicante St, Dist. 4",1722.0,1722.0,1722.0,1722.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500249,Residential,"Alicante St, Dist. 2",2005.0,2005.0,2005.0,2005.0,0,Corrected,Active
MAY,2022,Q2,District 1,Alicante Street,501129,Residential,"Alicante St, Dist. 1",1283.0,1283.0,1283.0,1283.0,0,Corrected,Active
MAY,2022,Q2,District 4,Alicante Street,500012,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 2,Alicante Street,501411,Residential,"Alicante St, Dist. 2",38.0,38.0,38.0,38.0,0,Corrected,Active
MAY,2022,Q2,District 1,Alicante Street,500523,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 2,Alicante Street,501024,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 3,Alicante Street,500316,Residential,"Alicante St, Dist. 3",4142.0,4142.0,4142.0,4142.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500488,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 2,Alicante Street,500987,Residential,"Alicante St, Dist. 2",254.0,254.0,254.0,254.0,0,Corrected,Active
MAY,2022,Q2,District 1,Alicante Street,500357,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2022,Q2,District 1,Alicante Street,501105,Residential,"Alicante St, Dist. 1",632.0,632.0,632.0,632.0,0,Corrected,Active
MAY,2022,Q2,District 2,Alicante Street,500985,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
