Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
SEP,2022,Q3,District 3,Alicante Street,501549,Residential,"Alicante St, Dist. 3",577.0,610.0,577.0,610.0,33,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,500750,Residential,"Alicante St, Dist. 2",3317.0,3359.0,3317.0,3359.0,42,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,500990,Residential,"Alicante St, Dist. 4",1516.0,1631.0,1516.0,1631.0,115,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,501704,Residential,"Alicante St, Dist. 4",166.0,184.0,166.0,184.0,18,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,500505,Residential,"Alicante St, Dist. 2",959.0,1023.0,959.0,1023.0,64,Corrected,Active
SEP,2022,Q3,District 1,Alicante Street,501542,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 2,Alicante Street,500431,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 2,Alicante Street,500263,Commercial,"Alicante St, Dist. 2",6667.0,6759.0,6667.0,6759.0,92,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,501240,Residential,"Alicante St, Dist. 4",940.0,1004.0,940.0,1004.0,64,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,500739,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 3,Alicante Street,500187,Residential,"Alicante St, Dist. 3",3268.0,3271.0,3268.0,3271.0,3,Corrected,Active
SEP,2022,Q3,District 3,Alicante Street,501447,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 4,Alicante Street,501453,Residential,"Alicante St, Dist. 4",312.0,321.0,312.0,321.0,9,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,501317,Residential,"Alicante St, Dist. 4",909.0,935.0,909.0,935.0,26,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,501280,Residential,"Alicante St, Dist. 2",1030.0,1084.0,1030.0,1084.0,54,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,500248,Residential,"Alicante St, Dist. 2",7504.0,7522.0,7504.0,7522.0,18,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,501028,Residential,"Alicante St, Dist. 4",2663.0,2711.0,2663.0,2711.0,48,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,501437,Commercial,"Alicante St, Dist. 2",1130.0,1280.0,1130.0,1280.0,150,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,500433,Residential,"Alicante St, Dist. 2",1427.0,1510.0,1427.0,1510.0,83,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,500260,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 1,Alicante Street,501663,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 3,Alicante Street,500185,Residential,"Alicante St, Dist. 3",1607.0,1607.0,1607.0,1607.0,0,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,500169,Residential,"Alicante St, Dist. 4",3218.0,3218.0,3218.0,3218.0,0,Corrected,Active
SEP,2022,Q3,District 1,Alicante Street,501232,Residential,"Alicante St, Dist. 1",370.0,419.0,370.0,419.0,49,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,500479,Residential,"Alicante St, Dist. 2",1587.0,1729.0,1587.0,1729.0,142,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,500009,Residential,"Alicante St, Dist. 4",2080.0,2080.0,2080.0,2080.0,0,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,500472,Commercial,"Alicante St, Dist. 4",1561.0,1572.0,1561.0,1572.0,11,Corrected,Active
SEP,2022,Q3,District 3,Alicante Street,501393,Commercial,"Alicante St, Dist. 3",1226.0,1314.0,1226.0,1314.0,88,Corrected,Active
SEP,2022,Q3,District 3,Alicante Street,501020,Commercial,"Alicante St, Dist. 3",98.0,154.0,98.0,154.0,56,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,501732,Residential,"Alicante St, Dist. 2",71.0,104.0,71.0,104.0,33,Corrected,Active
SEP,2022,Q3,District 1,Alicante Street,500692,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 2,Alicante Street,500585,Residential,"Alicante St, Dist. 2",1038.0,1076.0,1038.0,1076.0,38,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,500330,Commercial,"Alicante St, Dist. 2",1428.0,1512.0,1428.0,1512.0,84,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,501260,Residential,"Alicante St, Dist. 4",1003.0,1061.0,1003.0,1061.0,58,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,501330,Commercial,"Alicante St, Dist. 4",837.0,837.0,837.0,837.0,0,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,501167,Residential,"Alicante St, Dist. 2",1826.0,1873.0,1826.0,1873.0,47,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,500740,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 2,Alicante Street,500278,Residential,"Alicante St, Dist. 2",2505.0,2552.0,2505.0,2552.0,47,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,500861,Residential,"Alicante St, Dist. 4",2598.0,2630.0,2598.0,2630.0,32,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,501752,Residential,"Alicante St, Dist. 2",213.0,254.0,213.0,254.0,41,Corrected,Active
SEP,2022,Q3,District 1,Alicante Street,500940,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 1,Alicante Street,501021,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 2,Alicante Street,500254,Residential,"Alicante St, Dist. 2",1938.0,1943.0,1938.0,1943.0,5,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,501301,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 2,Alicante Street,500513,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 2,Alicante Street,501048,Residential,"Alicante St, Dist. 2",1431.0,1487.0,1431.0,1487.0,56,Corrected,Active
SEP,2022,Q3,District 4,Alicante Street,500095,Residential,"Alicante St, Dist. 4",1713.0,1762.0,1713.0,1762.0,49,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,501176,Residential,"Alicante St, Dist. 2",2519.0,2519.0,2519.0,2519.0,0,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,500045,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 2,Alicante Street,500405,Residential,"Alicante St, Dist. 2",1645.0,1645.0,1645.0,1645.0,0,Corrected,Active
SEP,2022,Q3,District 1,Alicante Street,500782,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Unknown
SEP,2022,Q3,District 2,Alicante Street,500266,Residential,"Alicante St, Dist. 2",2248.0,2275.0,2248.0,2275.0,27,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,501731,Residential,"Alicante St, Dist. 2",97.0,112.0,97.0,112.0,15,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,500380,Residential,"Alicante St, Dist. 2",1250.0,1261.0,1250.0,1261.0,11,Corrected,Active
SEP,2022,Q3,District 2,Alicante Street,501329,Residential,"Alicante St, Dist. 2",734.0,766.0,734.0,766.0,32,Corrected,Active
