Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
DEC,2022,Q4,District 2,Balcavem Street,501206,Residential,"Balcavem St, Dist. 2",1895.0,1910.0,1895.0,1910.0,15,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500029,Residential,"Balcavem St, Dist. 2",3388.0,3388.0,3388.0,3388.0,0,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500027,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 2,Balcavem Street,500718,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 2,Balcavem Street,501290,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 2,Balcavem Street,501311,Residential,"Balcavem St, Dist. 2",994.0,1020.0,994.0,1020.0,26,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501150,Residential,"Balcavem St, Dist. 2",918.0,932.0,918.0,932.0,14,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501007,Residential,"Balcavem St, Dist. 2",1248.0,1324.0,1248.0,1324.0,76,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500943,Residential,"Balcavem St, Dist. 2",1665.0,1694.0,1665.0,1694.0,29,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501738,Residential,"Balcavem St, Dist. 2",,813.0,813.0,813.0,0,Corrected,Defect
DEC,2022,Q4,District 2,Balcavem Street,501531,Residential,"Balcavem St, Dist. 2",2383.0,2451.0,2383.0,2451.0,68,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501322,Residential,"Balcavem St, Dist. 2",2397.0,2454.0,2397.0,2454.0,57,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501222,Residential,"Balcavem St, Dist. 2",271.0,282.0,271.0,282.0,11,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501395,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Defect
DEC,2022,Q4,District 2,Balcavem Street,501265,Residential,"Balcavem St, Dist. 2",1108.0,1130.0,1108.0,1130.0,22,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500398,Residential,"Balcavem St, Dist. 2",554.0,584.0,554.0,584.0,30,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500049,Residential,"Balcavem St, Dist. 2",1095.0,1118.0,1095.0,1118.0,23,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501151,Residential,"Balcavem St, Dist. 2",1777.0,1796.0,1777.0,1796.0,19,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501283,Residential,"Balcavem St, Dist. 2",1267.0,1310.0,1267.0,1310.0,43,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501209,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Defect
DEC,2022,Q4,District 2,Balcavem Street,500842,Residential,"Balcavem St, Dist. 2",2310.0,2330.0,2310.0,2330.0,20,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500924,Residential,"Balcavem St, Dist. 2",824.0,853.0,824.0,853.0,29,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500701,Residential,"Balcavem St, Dist. 2",558.0,577.0,558.0,577.0,19,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501698,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Temporarily Closed
DEC,2022,Q4,District 2,Balcavem Street,501520,Residential,"Balcavem St, Dist. 2",516.0,527.0,516.0,527.0,11,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500138,Residential,"Balcavem St, Dist. 2",652.0,673.0,652.0,673.0,21,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500445,Residential,"Balcavem St, Dist. 2",3743.0,3772.0,3743.0,3772.0,29,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500605,Residential,"Balcavem St, Dist. 2",101.0,108.0,101.0,108.0,7,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501889,Residential,"Balcavem St, Dist. 2",88.0,103.0,88.0,103.0,15,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501516,Residential,"Balcavem St, Dist. 2",1112.0,1132.0,1112.0,1132.0,20,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500967,Residential,"Balcavem St, Dist. 2",2174.0,2201.0,2174.0,2201.0,27,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500046,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 2,Balcavem Street,500114,Residential,"Balcavem St, Dist. 2",3181.0,3193.0,3181.0,3193.0,12,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500026,Residential,"Balcavem St, Dist. 2",367.0,388.0,367.0,388.0,21,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501617,Residential,"Balcavem St, Dist. 2",226.0,229.0,226.0,229.0,3,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500927,Residential,"Balcavem St, Dist. 2",2033.0,2082.0,2033.0,2082.0,49,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500115,Residential,"Balcavem St, Dist. 2",2802.0,2814.0,2802.0,2814.0,12,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500968,Residential,"Balcavem St, Dist. 2",2287.0,2305.0,2287.0,2305.0,18,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500033,Residential,"Balcavem St, Dist. 2",365.0,376.0,365.0,376.0,11,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501337,Residential,"Balcavem St, Dist. 2",1097.0,1111.0,1097.0,1111.0,14,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500438,Residential,"Balcavem St, Dist. 2",388.0,407.0,388.0,407.0,19,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501741,Residential,"Balcavem St, Dist. 2",277.0,290.0,277.0,290.0,13,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500831,Residential,"Balcavem St, Dist. 2",1331.0,1384.0,1331.0,1384.0,53,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501304,Residential,"Balcavem St, Dist. 2",613.0,629.0,613.0,629.0,16,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501998,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Unknown
DEC,2022,Q4,District 2,Balcavem Street,500469,Residential,"Balcavem St, Dist. 2",609.0,643.0,609.0,643.0,34,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501303,Residential,"Balcavem St, Dist. 2",255.0,262.0,255.0,262.0,7,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501686,Residential,"Balcavem St, Dist. 2",461.0,484.0,461.0,484.0,23,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501271,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 2,Balcavem Street,501009,Residential,"Balcavem St, Dist. 2",781.0,784.0,781.0,784.0,3,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500517,Residential,"Balcavem St, Dist. 2",1293.0,1320.0,1293.0,1320.0,27,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501008,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 2,Balcavem Street,500857,Residential,"Balcavem St, Dist. 2",767.0,781.0,767.0,781.0,14,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500934,Residential,"Balcavem St, Dist. 2",334.0,370.0,334.0,370.0,36,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501360,Residential,"Balcavem St, Dist. 2",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 2,Balcavem Street,501262,Residential,"Balcavem St, Dist. 2",281.0,306.0,281.0,306.0,25,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,500572,Residential,"Balcavem St, Dist. 2",2326.0,2332.0,2326.0,2332.0,6,Corrected,Active
DEC,2022,Q4,District 2,Balcavem Street,501357,Residential,"Balcavem St, Dist. 2",1332.0,1357.0,1332.0,1357.0,25,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500524,Industrial,"Balintong St, Dist. 3",1715.0,1776.0,1715.0,1776.0,61,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500813,Residential,"Balintong St, Dist. 3",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 3,Balintong Street,500882,Residential,"Balintong St, Dist. 3",1215.0,1238.0,1215.0,1238.0,23,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500920,Residential,"Balintong St, Dist. 3",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 3,Balintong Street,500962,Residential,"Balintong St, Dist. 3",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 3,Balintong Street,501052,Commercial,"Balintong St, Dist. 3",1067.0,1082.0,1067.0,1082.0,15,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500428,Residential,"Balintong St, Dist. 3",4415.0,4426.0,4415.0,4426.0,11,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,501877,Commercial,"Balintong St, Dist. 3",278.0,290.0,278.0,290.0,12,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,501482,Residential,"Balintong St, Dist. 3",460.0,471.0,460.0,471.0,11,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500525,Residential,"Balintong St, Dist. 3",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 3,Balintong Street,500444,Commercial,"Balintong St, Dist. 3",2813.0,2831.0,2813.0,2831.0,18,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500918,Residential,"Balintong St, Dist. 3",135.0,146.0,135.0,146.0,11,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,501387,Residential,"Balintong St, Dist. 3",,,,,0,Corrected,Defect
DEC,2022,Q4,District 3,Balintong Street,500467,Residential,"Balintong St, Dist. 3",,,,,0,Corrected,Defect
DEC,2022,Q4,District 3,Balintong Street,500068,Residential,"Balintong St, Dist. 3",3213.0,3265.0,3213.0,3265.0,52,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,501680,Commercial,"Balintong St, Dist. 3",1417.0,1505.0,1417.0,1505.0,88,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500937,Residential,"Balintong St, Dist. 3",1199.0,1236.0,1199.0,1236.0,37,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500257,Residential,"Balintong St, Dist. 3",6574.0,6593.0,6574.0,6593.0,19,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500326,Residential,"Balintong St, Dist. 3",1394.0,1414.0,1394.0,1414.0,20,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,501157,Residential,"Balintong St, Dist. 3",,,,,0,Corrected,Defect
DEC,2022,Q4,District 3,Balintong Street,500912,Residential,"Balintong St, Dist. 3",4387.0,4387.0,4387.0,4387.0,0,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,501013,Residential,"Balintong St, Dist. 3",565.0,641.0,565.0,641.0,76,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500684,Residential,"Balintong St, Dist. 3",,4327.0,4327.0,4327.0,0,Corrected,Defect
DEC,2022,Q4,District 3,Balintong Street,500214,Residential,"Balintong St, Dist. 3",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 3,Balintong Street,500213,Residential,"Balintong St, Dist. 3",2979.0,2985.0,2979.0,2985.0,6,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500112,Residential,"Balintong St, Dist. 3",6819.0,6859.0,6819.0,6859.0,40,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,501782,Residential,"Balintong St, Dist. 3",337.0,355.0,337.0,355.0,18,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500751,Residential,"Balintong St, Dist. 3",,,,,0,Corrected,Defect
DEC,2022,Q4,District 3,Balintong Street,501396,Residential,"Balintong St, Dist. 3",3361.0,3405.0,3361.0,3405.0,44,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500067,Residential,"Balintong St, Dist. 3",5556.0,5567.0,5556.0,5567.0,11,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,501239,Residential,"Balintong St, Dist. 3",620.0,649.0,620.0,649.0,29,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500184,Residential,"Balintong St, Dist. 3",1396.0,1411.0,1396.0,1411.0,15,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,500253,Residential,"Balintong St, Dist. 3",2508.0,2539.0,2508.0,2539.0,31,Corrected,Active
DEC,2022,Q4,District 3,Balintong Street,501235,Residential,"Balintong St, Dist. 3",2080.0,2121.0,2080.0,2121.0,41,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,501762,Residential,"Barsaga St, Dist. 4",138.0,199.0,138.0,199.0,61,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,501796,Residential,"Barsaga St, Dist. 4",33.0,46.0,33.0,46.0,13,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,501957,Residential,"Barsaga St, Dist. 4",64.0,90.0,64.0,90.0,26,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,501263,Residential,"Barsaga St, Dist. 4",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 4,Barsaga Street,501041,Residential,"Barsaga St, Dist. 4",2645.0,2674.0,2645.0,2674.0,29,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,500023,Residential,"Barsaga St, Dist. 4",3141.0,3143.0,3141.0,3143.0,2,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,500629,Residential,"Barsaga St, Dist. 4",7589.0,,7589.0,7589.0,0,Corrected,Defect
DEC,2022,Q4,District 4,Barsaga Street,501226,Commercial,"Barsaga St, Dist. 4",,,,,0,Corrected,Defect
DEC,2022,Q4,District 4,Barsaga Street,501371,Residential,"Barsaga St, Dist. 4",1193.0,1211.0,1193.0,1211.0,18,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,501014,Residential,"Barsaga St, Dist. 4",,172.0,172.0,172.0,0,Corrected,Defect
DEC,2022,Q4,District 4,Barsaga Street,500693,Residential,"Barsaga St, Dist. 4",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 4,Barsaga Street,500219,Residential,"Barsaga St, Dist. 4",1092.0,1123.0,1092.0,1123.0,31,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,501679,Residential,"Barsaga St, Dist. 4",1049.0,1069.0,1049.0,1069.0,20,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,501287,Residential,"Barsaga St, Dist. 4",523.0,547.0,523.0,547.0,24,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,501318,Residential,"Barsaga St, Dist. 4",48.0,48.0,48.0,48.0,0,Corrected,Active
DEC,2022,Q4,District 4,Barsaga Street,500698,Commercial,"Barsaga St, Dist. 4",831.0,858.0,831.0,858.0,27,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500560,Residential,Bartolabac St.,,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 3,Bartolabac Street,501003,Residential,"Bartolabac St, Dist. 3",1343.0,1381.0,1343.0,1381.0,38,Corrected,Active
DEC,2022,Q4,District 3,Bartolabac Street,500319,Residential,"Bartolabac St, Dist. 3",1458.0,1458.0,1458.0,1458.0,0,Corrected,Active
DEC,2022,Q4,District 3,Bartolabac Street,500364,Residential,"Bartolabac St, Dist. 3",880.0,901.0,880.0,901.0,21,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500945,Residential,Bartolabac St.,1650.0,1676.0,1650.0,1676.0,26,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501682,Commercial,Bartolabac St.,908.0,926.0,908.0,926.0,18,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500994,Residential,Bartolabac St.,,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 3,Bartolabac Street,500971,Residential,"Bartolabac St, Dist. 3",659.0,679.0,659.0,679.0,20,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500441,Residential,Bartolabac St.,2529.0,2615.0,2529.0,2615.0,86,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500625,Residential,Bartolabac St.,2351.0,2429.0,2351.0,2429.0,78,Corrected,Active
DEC,2022,Q4,District 3,Bartolabac Street,501454,Residential,"Bartolabac St, Dist. 3",2972.0,3007.0,2972.0,3007.0,35,Corrected,Active
DEC,2022,Q4,District 1,Bartolabac Street,500281,Residential,"Bartolabac St, Dist. 1",,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 3,Bartolabac Street,500725,Residential,"Bartolabac St, Dist. 3",,,,,0,Corrected,Disconnected
DEC,2022,Q4,,Bartolabac Street,500322,Residential,Bartolabac St.,2787.0,2801.0,2787.0,2801.0,14,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500309,Residential,Bartolabac St.,956.0,,956.0,956.0,0,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501708,Residential,Bartolabac St.,50.0,50.0,50.0,50.0,0,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500510,Residential,Bartolabac St.,4548.0,4575.0,4548.0,4575.0,27,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501251,Residential,Bartolabac St.,1299.0,1330.0,1299.0,1330.0,31,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500657,Residential,Bartolabac St.,,,,,0,Corrected,Disconnected
DEC,2022,Q4,,Bartolabac Street,500811,Residential,Bartolabac St.,,,,,0,Corrected,Disconnected
DEC,2022,Q4,,Bartolabac Street,500546,Residential,Bartolabac St.,,,,,0,Corrected,Disconnected
DEC,2022,Q4,,Bartolabac Street,500863,Commercial,Bartolabac St.,1310.0,1322.0,1310.0,1322.0,12,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501734,Residential,Bartolabac St.,360.0,380.0,360.0,380.0,20,Corrected,Active
DEC,2022,Q4,District 3,Bartolabac Street,500532,Commercial,"Bartolabac St, Dist. 3",2916.0,2963.0,2916.0,2963.0,47,Corrected,Active
DEC,2022,Q4,District 3,Bartolabac Street,500679,Residential,"Bartolabac St, Dist. 3",2289.0,2309.0,2289.0,2309.0,20,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500294,Residential,Bartolabac St.,,,,,0,Corrected,Disconnected
DEC,2022,Q4,,Bartolabac Street,500315,Residential,Bartolabac St.,,,,,0,Corrected,Disconnected
DEC,2022,Q4,,Bartolabac Street,500379,Residential,Bartolabac St.,,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 3,Bartolabac Street,500287,Residential,"Bartolabac St, Dist. 3",,3321.0,3321.0,3321.0,0,Corrected,Defect
DEC,2022,Q4,,Bartolabac Street,501519,Residential,Bartolabac St.,1048.0,1079.0,1048.0,1079.0,31,Corrected,Active
DEC,2022,Q4,District 3,Bartolabac Street,500301,Residential,"Bartolabac St, Dist. 3",5803.0,5951.0,5803.0,5951.0,148,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501223,Commercial,Bartolabac St.,4142.0,4142.0,4142.0,4142.0,0,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501743,Residential,Bartolabac St.,822.0,868.0,822.0,868.0,46,Corrected,Active
DEC,2022,Q4,District 3,Bartolabac Street,500540,Residential,"Bartolabac St, Dist. 3",,,,,0,Corrected,Defect
DEC,2022,Q4,,Bartolabac Street,501723,Commercial,Bartolabac St.,355.0,381.0,355.0,381.0,26,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501047,Residential,Bartolabac St.,1085.0,1100.0,1085.0,1100.0,15,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500387,Residential,Bartolabac St.,1223.0,1238.0,1223.0,1238.0,15,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500581,Residential,Bartolabac St.,,,,,0,Corrected,Disconnected
DEC,2022,Q4,District 3,Bartolabac Street,500286,Residential,"Bartolabac St, Dist. 3",4878.0,4918.0,4878.0,4918.0,40,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500296,Commercial,Bartolabac St.,2887.0,2887.0,2887.0,2887.0,0,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501943,Residential,Bartolabac St.,78.0,97.0,78.0,97.0,19,Corrected,Active
DEC,2022,Q4,District 3,Bartolabac Street,500767,Residential,"Bartolabac St, Dist. 3",3517.0,3517.0,3517.0,3517.0,0,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501416,Residential,Bartolabac St.,,,,,0,Corrected,Defect
DEC,2022,Q4,,Bartolabac Street,500667,Residential,Bartolabac St.,918.0,950.0,918.0,950.0,32,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501254,Residential,Bartolabac St.,463.0,475.0,463.0,475.0,12,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501887,Residential,Bartolabac St.,64.0,85.0,64.0,85.0,21,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,501279,Residential,Bartolabac St.,116.0,124.0,116.0,124.0,8,Corrected,Active
DEC,2022,Q4,,Bartolabac Street,500777,Commercial,Bartolabac St.,709.0,712.0,709.0,712.0,3,Corrected,Active
