Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
AUG,2024,Q3,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",7649.0,7661.0,7649.0,7661.0,12,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500072,Residential,"Altarejos St, Dist. 3",246.0,252.0,246.0,252.0,6,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",577.0,588.0,577.0,588.0,11,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",319.0,343.0,319.0,343.0,24,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
AUG,2024,Q3,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",65.0,79.0,65.0,79.0,14,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",413.0,419.0,413.0,419.0,6,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2559.0,2564.0,2559.0,2564.0,5,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",0.0,23.0,0.0,23.0,23,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",184.0,211.0,184.0,211.0,27,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2038.0,2038.0,2038.0,2038.0,0,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",2489.0,2512.0,2489.0,2512.0,23,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",1121.0,1138.0,1121.0,1138.0,17,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500805,Commercial,"Altarejos St, Dist. 3",4053.0,4069.0,4053.0,4069.0,16,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501717,Commercial,"Altarejos St, Dist. 3",676.0,693.0,676.0,693.0,17,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500741,Residential,"Altarejos St, Dist. 3",340.0,369.0,340.0,369.0,29,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501216,Residential,"Altarejos St, Dist. 3",118.0,137.0,118.0,137.0,19,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501661,Residential,"Altarejos St, Dist. 3",855.0,873.0,855.0,873.0,18,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500258,Residential,"Altarejos St, Dist. 3",2468.0,2484.0,2468.0,2484.0,16,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501494,Industrial,"Altarejos St, Dist. 3",55.0,91.0,55.0,91.0,36,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500551,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
AUG,2024,Q3,District 3,Altarejos Street,500205,Residential,"Altarejos St, Dist. 3",4219.0,4239.0,4219.0,4239.0,20,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500595,Residential,"Altarejos St, Dist. 3",2374.0,2374.0,2374.0,2374.0,0,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501850,Residential,"Altarejos St, Dist. 3",1046.0,1068.0,1046.0,1068.0,22,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501027,Residential,"Altarejos St, Dist. 3",1692.0,1705.0,1692.0,1705.0,13,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500071,Industrial,"Altarejos St, Dist. 3",19794.0,19796.0,19794.0,19796.0,2,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501415,Residential,"Altarejos St, Dist. 3",243.0,244.0,243.0,244.0,1,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500204,Commercial,"Altarejos St, Dist. 3",1177.0,1191.0,1177.0,1191.0,14,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500070,Residential,"Altarejos St, Dist. 3",3034.0,3037.0,3034.0,3037.0,3,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501419,Residential,"Altarejos St, Dist. 3",1153.0,1227.0,1153.0,1227.0,74,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501089,Residential,"Altarejos St, Dist. 3",5882.0,5927.0,5882.0,5927.0,45,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500200,Residential,"Altarejos St, Dist. 3",2845.0,2865.0,2845.0,2865.0,20,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500888,Residential,"Altarejos St, Dist. 3",432.0,459.0,432.0,459.0,27,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500144,Residential,"Altarejos St, Dist. 3",1768.0,1781.0,1768.0,1781.0,13,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501077,Residential,"Altarejos St, Dist. 3",2006.0,2022.0,2006.0,2022.0,16,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,502083,Residential,"Altarejos St, Dist. 3",120.0,132.0,120.0,132.0,12,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500156,Residential,"Altarejos St, Dist. 3",275.0,302.0,275.0,302.0,27,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500652,Residential,"Altarejos St, Dist. 3",6197.0,6255.0,6197.0,6255.0,58,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500155,Residential,"Altarejos St, Dist. 3",3549.0,3567.0,3549.0,3567.0,18,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500137,Commercial,"Altarejos St, Dist. 3",375.0,409.0,375.0,409.0,34,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500587,Residential,"Altarejos St, Dist. 3",1585.0,1607.0,1585.0,1607.0,22,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501153,Residential,"Altarejos St, Dist. 3",356.0,366.0,356.0,366.0,10,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500117,Commercial,"Altarejos St, Dist. 3",5129.0,5164.0,5129.0,5164.0,35,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500982,Residential,"Altarejos St, Dist. 3",1976.0,1987.0,1976.0,1987.0,11,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500766,Residential,"Altarejos St, Dist. 3",1918.0,1922.0,1918.0,1922.0,4,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500199,Residential,"Altarejos St, Dist. 3",2862.0,2872.0,2862.0,2872.0,10,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500171,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
AUG,2024,Q3,District 3,Altarejos Street,500105,Residential,"Altarejos St, Dist. 3",802.0,851.0,802.0,851.0,49,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500822,Commercial,"Altarejos St, Dist. 3",3359.0,3361.0,3359.0,3361.0,2,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500590,Residential,"Altarejos St, Dist. 3",558.0,566.0,558.0,566.0,8,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500596,Residential,"Altarejos St, Dist. 3",1436.0,1441.0,1436.0,1441.0,5,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501019,Commercial,"Altarejos St, Dist. 3",109.0,125.0,109.0,125.0,16,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500768,Residential,"Altarejos St, Dist. 3",3642.0,3660.0,3642.0,3660.0,18,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,501891,Residential,"Altarejos St, Dist. 3",597.0,612.0,597.0,612.0,15,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500172,Residential,"Altarejos St, Dist. 3",3041.0,3078.0,3041.0,3078.0,37,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500703,Residential,"Altarejos St, Dist. 3",202.0,225.0,202.0,225.0,23,Corrected,Active
AUG,2024,Q3,District 3,Altarejos Street,500129,Commercial,"Altarejos St, Dist. 3",721.0,774.0,721.0,774.0,53,Corrected,Active
