Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
JUL,2024,Q3,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",7626.0,7649,7626.0,7649.0,23,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501241,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500072,Residential,"Altarejos St, Dist. 3",243.0,246,243.0,246.0,3,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",565.0,577,565.0,577.0,12,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",297.0,319,297.0,319.0,22,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Defect
JUL,2024,Q3,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",52.0,65,52.0,65.0,13,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",405.0,413,405.0,413.0,8,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2555.0,2559,2555.0,2559.0,4,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",1122.0,,1122.0,1122.0,0,Corrected,Invalid Reading
JUL,2024,Q3,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",153.0,184,153.0,184.0,31,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2036.0,2038,2036.0,2038.0,2,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",2445.0,2489,2445.0,2489.0,44,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500149,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",1102.0,1121,1102.0,1121.0,19,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500805,Commercial,"Altarejos St, Dist. 3",4029.0,4053,4029.0,4053.0,24,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501717,Commercial,"Altarejos St, Dist. 3",657.0,676,657.0,676.0,19,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500741,Residential,"Altarejos St, Dist. 3",310.0,340,310.0,340.0,30,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501026,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500164,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,501216,Residential,"Altarejos St, Dist. 3",97.0,118,97.0,118.0,21,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500836,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,501661,Residential,"Altarejos St, Dist. 3",835.0,855,835.0,855.0,20,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500258,Residential,"Altarejos St, Dist. 3",2449.0,2468,2449.0,2468.0,19,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500824,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,501494,Industrial,"Altarejos St, Dist. 3",45.0,55,45.0,55.0,10,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500551,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Defect
JUL,2024,Q3,District 3,Altarejos Street,500205,Residential,"Altarejos St, Dist. 3",4199.0,4219,4199.0,4219.0,20,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500595,Residential,"Altarejos St, Dist. 3",2367.0,2374,2367.0,2374.0,7,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501850,Residential,"Altarejos St, Dist. 3",1023.0,1046,1023.0,1046.0,23,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501027,Residential,"Altarejos St, Dist. 3",1677.0,1692,1677.0,1692.0,15,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500158,Commercial,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,501487,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500071,Industrial,"Altarejos St, Dist. 3",19794.0,19794,19794.0,19794.0,0,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501415,Residential,"Altarejos St, Dist. 3",243.0,243,243.0,243.0,0,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500204,Commercial,"Altarejos St, Dist. 3",1165.0,1177,1165.0,1177.0,12,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500070,Residential,"Altarejos St, Dist. 3",3031.0,3034,3031.0,3034.0,3,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501419,Residential,"Altarejos St, Dist. 3",1080.0,1153,1080.0,1153.0,73,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501089,Residential,"Altarejos St, Dist. 3",5859.0,5882,5859.0,5882.0,23,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500200,Residential,"Altarejos St, Dist. 3",2819.0,2845,2819.0,2845.0,26,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500888,Residential,"Altarejos St, Dist. 3",414.0,432,414.0,432.0,18,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501165,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500719,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500144,Residential,"Altarejos St, Dist. 3",1754.0,1768,1754.0,1768.0,14,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501077,Residential,"Altarejos St, Dist. 3",1990.0,2006,1990.0,2006.0,16,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,502083,Residential,"Altarejos St, Dist. 3",107.0,120,107.0,120.0,13,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500156,Residential,"Altarejos St, Dist. 3",241.0,275,241.0,275.0,34,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500652,Residential,"Altarejos St, Dist. 3",6134.0,6197,6134.0,6197.0,63,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500948,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500620,Residential,"Altarejos St, Dist. 3",9.0,10,9.0,10.0,1,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500933,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500155,Residential,"Altarejos St, Dist. 3",3525.0,3549,3525.0,3549.0,24,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500534,Residential,"Altarejos St, Dist. 3",50.0,50,50.0,50.0,0,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500137,Commercial,"Altarejos St, Dist. 3",322.0,375,322.0,375.0,53,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500587,Residential,"Altarejos St, Dist. 3",1554.0,1585,1554.0,1585.0,31,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500069,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,501153,Residential,"Altarejos St, Dist. 3",342.0,356,342.0,356.0,14,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500117,Commercial,"Altarejos St, Dist. 3",5092.0,5129,5092.0,5129.0,37,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500982,Residential,"Altarejos St, Dist. 3",1963.0,1976,1963.0,1976.0,13,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500766,Residential,"Altarejos St, Dist. 3",1912.0,1918,1912.0,1918.0,6,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500199,Residential,"Altarejos St, Dist. 3",2859.0,2862,2859.0,2862.0,3,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500171,Residential,"Altarejos St, Dist. 3",, def,,,0,Corrected,Defect
JUL,2024,Q3,District 3,Altarejos Street,500105,Residential,"Altarejos St, Dist. 3",772.0,802,772.0,802.0,30,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500822,Commercial,"Altarejos St, Dist. 3",3353.0,3359,3353.0,3359.0,6,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500590,Residential,"Altarejos St, Dist. 3",553.0,558,553.0,558.0,5,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501751,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500596,Residential,"Altarejos St, Dist. 3",1429.0,1436,1429.0,1436.0,7,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501019,Commercial,"Altarejos St, Dist. 3",97.0,109,97.0,109.0,12,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500768,Residential,"Altarejos St, Dist. 3",3624.0,3642,3624.0,3642.0,18,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501891,Residential,"Altarejos St, Dist. 3",583.0,597,583.0,597.0,14,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500172,Residential,"Altarejos St, Dist. 3",3005.0,3041,3005.0,3041.0,36,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500705,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500703,Residential,"Altarejos St, Dist. 3",177.0,202,177.0,202.0,25,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500129,Commercial,"Altarejos St, Dist. 3",652.0,721,652.0,721.0,69,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,501092,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Altarejos Street,500190,Residential,"Altarejos St, Dist. 3",6222.0,6229,6222.0,6229.0,7,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500704,Residential,"Altarejos St, Dist. 3",1316.0,1331,1316.0,1331.0,15,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500140,Residential,"Altarejos St, Dist. 3",59.0,86,59.0,86.0,27,Corrected,Active
JUL,2024,Q3,District 3,Altarejos Street,500616,Residential,"Altarejos St, Dist. 3",2832.0,2842,2832.0,2842.0,10,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,500096,Residential,"Grafilo St, Dist. 4",1517.0,1523,1517.0,1523.0,6,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,500695,Residential,"Grafilo St, Dist. 4",1998.0,1998,1998.0,1998.0,0,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,502126,Residential,"Grafilo St, Dist. 4",17.0,29,17.0,29.0,12,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,501659,Residential,"Grafilo St, Dist. 4",407.0,415,407.0,415.0,8,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,500193,Residential,"Grafilo St, Dist. 4",2233.0,2242,2233.0,2242.0,9,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,501143,Residential,"Grafilo St, Dist. 4",816.0,833,816.0,833.0,17,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,501797,Residential,"Grafilo St, Dist. 4",283.0,304,283.0,304.0,21,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,500694,Residential,"Grafilo St, Dist. 4",1656.0,1656,1656.0,1656.0,0,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,500097,Residential,"Grafilo St, Dist. 4",,1305,1305.0,1305.0,0,Corrected,Defect
JUL,2024,Q3,District 4,Grafilo Street,501915,Residential,"Grafilo St, Dist. 4",,560,560.0,560.0,0,Corrected,Defect
JUL,2024,Q3,District 4,Grafilo Street,500402,Residential,"Grafilo St, Dist. 4",3825.0,3880,3825.0,3880.0,55,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,500022,Residential,"Grafilo St, Dist. 4",518.0,524,518.0,524.0,6,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,500786,Residential,"Grafilo St, Dist. 4",4420.0,4420,4420.0,4420.0,0,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,502124,Residential,"Grafilo St, Dist. 4",12.0,23,12.0,23.0,11,Corrected,Active
JUL,2024,Q3,District 4,Grafilo Street,500358,Residential,"Grafilo St, Dist. 4",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 4,Grafilo Street,501563,Residential,"Grafilo St, Dist. 4",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 4,Grafilo Street,501493,Residential,"Grafilo St, Dist. 4",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 4,Grafilo Street,500932,Residential,"Grafilo St, Dist. 4",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Amican Street,500772,Residential,"Amican St, Dist. 3",0.0,,0.0,0.0,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Amican Street,501224,Residential,"Amican St, Dist. 3",7395.0,7461,7395.0,7461.0,66,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501581,Residential,"Amican St, Dist. 3",1802.0,1823,1802.0,1823.0,21,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501220,Residential,"Amican St, Dist. 3",978.0,1025,978.0,1025.0,47,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,500113,Residential,"Amican St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Amican Street,501898,Residential,"Amican St, Dist. 3",278.0,290,278.0,290.0,12,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501899,Residential,"Amican St, Dist. 3",16.0,16,16.0,16.0,0,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501720,Residential,"Amican St, Dist. 3",685.0,697,685.0,697.0,12,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501284,Residential,"Amican St, Dist. 3",1612.0,1633,1612.0,1633.0,21,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501485,Residential,"Amican St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Amican Street,501464,Residential,"Amican St, Dist. 3",2160.0,2184,2160.0,2184.0,24,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501424,Residential,"Amican St, Dist. 3",992.0,994,992.0,994.0,2,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,500838,Residential,"Amican St, Dist. 3",1225.0,1238,1225.0,1238.0,13,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501571,Commercial,"Amican St, Dist. 3",903.0,923,903.0,923.0,20,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501512,Commercial,"Amican St, Dist. 3",2070.0,2106,2070.0,2106.0,36,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501629,Residential,"Amican St, Dist. 3",1232.0,1252,1232.0,1252.0,20,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501642,Residential,"Amican St, Dist. 3",1322.0,1356,1322.0,1356.0,34,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501560,Residential,"Amican St, Dist. 3",995.0,1027,995.0,1027.0,32,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501427,Residential,"Amican St, Dist. 3",258.0,261,258.0,261.0,3,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,500530,Residential,"Amican St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Amican Street,501568,Residential,"Amican St, Dist. 3",2359.0,2403,2359.0,2403.0,44,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501578,Residential,"Amican St, Dist. 3",1798.0,1812,1798.0,1812.0,14,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501208,Residential,"Amican St, Dist. 3",1888.0,1981,1888.0,1981.0,93,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501234,Residential,"Amican St, Dist. 3",585.0,614,585.0,614.0,29,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,500713,Residential,"Amican St, Dist. 3",717.0,729,717.0,729.0,12,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501468,Residential,"Amican St, Dist. 3",471.0,483,471.0,483.0,12,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501553,Residential,"Amican St, Dist. 3",319.0,320,319.0,320.0,1,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,500332,Residential,"Amican St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Amican Street,501438,Residential,"Amican St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Amican Street,502119,Residential,"Amican St, Dist. 3",0.0,24,0.0,24.0,24,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501423,Residential,"Amican St, Dist. 3",875.0,882,875.0,882.0,7,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,500636,Residential,"Amican St, Dist. 3",279.0,319,279.0,319.0,40,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,500889,Residential,"Amican St, Dist. 3",133.0,145,133.0,145.0,12,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501212,Residential,"Amican St, Dist. 3",3749.0,3790,3749.0,3790.0,41,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,500188,Commercial,"Amican St, Dist. 3",5261.0,5335,5261.0,5335.0,74,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501367,Residential,"Amican St, Dist. 3",1652.0,1659,1652.0,1659.0,7,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501365,Commercial,"Amican St, Dist. 3",57.0,65,57.0,65.0,8,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,501072,Residential,"Amican St, Dist. 3",1126.0,1155,1126.0,1155.0,29,Corrected,Active
JUL,2024,Q3,District 3,Amican Street,500225,Residential,"Amican St, Dist. 3",,,,,0,Corrected,Disconnected
JUL,2024,Q3,District 3,Amican Street,500535,Residential,"Amican St, Dist. 3",,,,,0,Corrected,Disconnected
