Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
NOV,2024,Q4,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",7688.0,7699.0,7688.0,7699.0,11,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501026,Residential,"Altarejos St, Dist. 3",965.0,1051.0,965.0,1051.0,86,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",609.0,621.0,609.0,621.0,12,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",394.0,412.0,394.0,412.0,18,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
NOV,2024,Q4,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",97.0,107.0,97.0,107.0,10,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",450.0,458.0,450.0,458.0,8,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2568.0,2569.0,2568.0,2569.0,1,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",79.0,101.0,79.0,101.0,22,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",258.0,278.0,258.0,278.0,20,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2039.0,2041.0,2039.0,2041.0,2,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",2528.0,2537.0,2528.0,2537.0,9,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",1161.0,1173.0,1161.0,1173.0,12,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500805,Commercial,"Altarejos St, Dist. 3",4110.0,4120.0,4110.0,4120.0,10,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501717,Commercial,"Altarejos St, Dist. 3",707.0,716.0,707.0,716.0,9,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500741,Residential,"Altarejos St, Dist. 3",430.0,463.0,430.0,463.0,33,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501216,Residential,"Altarejos St, Dist. 3",171.0,191.0,171.0,191.0,20,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501661,Residential,"Altarejos St, Dist. 3",907.0,924.0,907.0,924.0,17,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500258,Residential,"Altarejos St, Dist. 3",2540.0,2601.0,2540.0,2601.0,61,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501494,Industrial,"Altarejos St, Dist. 3",118.0,218.0,118.0,218.0,100,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500551,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
NOV,2024,Q4,District 3,Altarejos Street,500205,Residential,"Altarejos St, Dist. 3",4271.0,4282.0,4271.0,4282.0,11,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500595,Residential,"Altarejos St, Dist. 3",2375.0,2376.0,2375.0,2376.0,1,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501850,Residential,"Altarejos St, Dist. 3",1116.0,1132.0,1116.0,1132.0,16,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501027,Residential,"Altarejos St, Dist. 3",1731.0,1745.0,1731.0,1745.0,14,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500071,Industrial,"Altarejos St, Dist. 3",19796.0,19798.0,19796.0,19798.0,2,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501415,Residential,"Altarejos St, Dist. 3",254.0,260.0,254.0,260.0,6,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500204,Commercial,"Altarejos St, Dist. 3",1223.0,1237.0,1223.0,1237.0,14,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500070,Residential,"Altarejos St, Dist. 3",3044.0,3045.0,3044.0,3045.0,1,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501419,Residential,"Altarejos St, Dist. 3",1371.0,1447.0,1371.0,1447.0,76,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,501089,Residential,"Altarejos St, Dist. 3",5976.0,5996.0,5976.0,5996.0,20,Corrected,Active
NOV,2024,Q4,District 3,Altarejos Street,500200,Residential,"Altarejos St, Dist. 3",2894.0,2912.0,2894.0,2912.0,18,Corrected,Active
