Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
OCT,2024,Q4,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",7678.0,7688.0,7678.0,7688.0,10,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500072,Residential,"Altarejos St, Dist. 3",254.0,255.0,254.0,255.0,1,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",597.0,609.0,597.0,609.0,12,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",375.0,394.0,375.0,394.0,19,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
OCT,2024,Q4,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",86.0,97.0,86.0,97.0,11,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",427.0,450.0,427.0,450.0,23,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2566.0,2568.0,2566.0,2568.0,2,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",51.0,79.0,51.0,79.0,28,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",233.0,258.0,233.0,258.0,25,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2038.0,2039.0,2038.0,2039.0,1,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",2519.0,2528.0,2519.0,2528.0,9,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",1149.0,1161.0,1149.0,1161.0,12,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500805,Commercial,"Altarejos St, Dist. 3",4085.0,4110.0,4085.0,4110.0,25,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,501717,Commercial,"Altarejos St, Dist. 3",698.0,707.0,698.0,707.0,9,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500741,Residential,"Altarejos St, Dist. 3",395.0,430.0,395.0,430.0,35,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,501216,Residential,"Altarejos St, Dist. 3",153.0,171.0,153.0,171.0,18,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,501661,Residential,"Altarejos St, Dist. 3",888.0,907.0,888.0,907.0,19,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500258,Residential,"Altarejos St, Dist. 3",2504.0,2540.0,2504.0,2540.0,36,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,501494,Industrial,"Altarejos St, Dist. 3",107.0,118.0,107.0,118.0,11,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500551,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
OCT,2024,Q4,District 3,Altarejos Street,500205,Residential,"Altarejos St, Dist. 3",4256.0,4271.0,4256.0,4271.0,15,Corrected,Active
OCT,2024,Q4,District 3,Altarejos Street,500595,Residential,"Altarejos St, Dist. 3",2375.0,,2375.0,2375.0,0,Corrected,Invalid Reading
