Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
MAY,2023,Q2,District 3,Alicante Street,501549,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Defect
MAY,2023,Q2,District 4,Alicante Street,501453,Residential,"Alicante St, Dist. 4",347.0,350.0,347.0,350.0,3,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500750,Residential,"Alicante St, Dist. 2",3425.0,3432.0,3425.0,3432.0,7,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,500990,Residential,"Alicante St, Dist. 4",1854.0,1930.0,1854.0,1930.0,76,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,501704,Residential,"Alicante St, Dist. 4",213.0,245.0,213.0,245.0,32,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500505,Residential,"Alicante St, Dist. 2",1155.0,1178.0,1155.0,1178.0,23,Corrected,Active
MAY,2023,Q2,District 1,Alicante Street,501542,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,500431,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 4,Alicante Street,501240,Residential,"Alicante St, Dist. 4",1120.0,1169.0,1120.0,1169.0,49,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500263,Commercial,"Alicante St, Dist. 2",6920.0,6985.0,6920.0,6985.0,65,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500484,Residential,"Alicante St, Dist. 2",1177.0,1182.0,1177.0,1182.0,5,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,500739,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Defect
MAY,2023,Q2,District 3,Alicante Street,500187,Residential,"Alicante St, Dist. 3",3289.0,3289.0,3289.0,3289.0,0,Corrected,Active
MAY,2023,Q2,District 3,Alicante Street,501447,Residential,"Alicante St, Dist. 3",822.0,833.0,822.0,833.0,11,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501522,Residential,"Alicante St, Dist. 2",639.0,651.0,639.0,651.0,12,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,501317,Residential,"Alicante St, Dist. 4",990.0,1009.0,990.0,1009.0,19,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501280,Residential,"Alicante St, Dist. 2",1178.0,1200.0,1178.0,1200.0,22,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500248,Residential,"Alicante St, Dist. 2",7694.0,,7694.0,7694.0,0,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,501028,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,501437,Commercial,"Alicante St, Dist. 2",1650.0,1765.0,1650.0,1765.0,115,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500433,Residential,"Alicante St, Dist. 2",1725.0,1789.0,1725.0,1789.0,64,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500260,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
MAY,2023,Q2,District 1,Alicante Street,501663,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 3,Alicante Street,500185,Residential,"Alicante St, Dist. 3",97.0,113.0,97.0,113.0,16,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,500169,Residential,"Alicante St, Dist. 4",3218.0,3219.0,3218.0,3219.0,1,Corrected,Active
MAY,2023,Q2,District 1,Alicante Street,501232,Residential,"Alicante St, Dist. 1",481.0,491.0,481.0,491.0,10,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500479,Residential,"Alicante St, Dist. 2",2131.0,2193.0,2131.0,2193.0,62,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,500009,Residential,"Alicante St, Dist. 4",2080.0,2080.0,2080.0,2080.0,0,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,500472,Commercial,"Alicante St, Dist. 4",1801.0,1813.0,1801.0,1813.0,12,Corrected,Active
MAY,2023,Q2,District 3,Alicante Street,501393,Commercial,"Alicante St, Dist. 3",1371.0,1392.0,1371.0,1392.0,21,Corrected,Active
MAY,2023,Q2,District 3,Alicante Street,501020,Commercial,"Alicante St, Dist. 3",277.0,309.0,277.0,309.0,32,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501732,Residential,"Alicante St, Dist. 2",192.0,220.0,192.0,220.0,28,Corrected,Active
MAY,2023,Q2,District 1,Alicante Street,500692,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,500585,Residential,"Alicante St, Dist. 2",1170.0,1186.0,1170.0,1186.0,16,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500330,Commercial,"Alicante St, Dist. 2",1853.0,1899.0,1853.0,1899.0,46,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,501260,Residential,"Alicante St, Dist. 4",1169.0,1205.0,1169.0,1205.0,36,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,501330,Commercial,"Alicante St, Dist. 4",,,,,0,Corrected,Defect
MAY,2023,Q2,District 2,Alicante Street,501167,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
MAY,2023,Q2,District 4,Alicante Street,500740,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,500278,Residential,"Alicante St, Dist. 2",2658.0,2690.0,2658.0,2690.0,32,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,500861,Residential,"Alicante St, Dist. 4",2708.0,2735.0,2708.0,2735.0,27,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501752,Residential,"Alicante St, Dist. 2",333.0,382.0,333.0,382.0,49,Corrected,Active
MAY,2023,Q2,District 1,Alicante Street,500940,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 1,Alicante Street,501021,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,500254,Residential,"Alicante St, Dist. 2",2046.0,2049.0,2046.0,2049.0,3,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501301,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
MAY,2023,Q2,District 2,Alicante Street,500513,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,501048,Residential,"Alicante St, Dist. 2",1615.0,1657.0,1615.0,1657.0,42,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,500095,Residential,"Alicante St, Dist. 4",1888.0,1899.0,1888.0,1899.0,11,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501176,Residential,"Alicante St, Dist. 2",2519.0,2519.0,2519.0,2519.0,0,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500045,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,500405,Residential,"Alicante St, Dist. 2",1645.0,1645.0,1645.0,1645.0,0,Corrected,Active
MAY,2023,Q2,District 1,Alicante Street,500782,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,500266,Residential,"Alicante St, Dist. 2",2338.0,2350.0,2338.0,2350.0,12,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501731,Residential,"Alicante St, Dist. 2",148.0,160.0,148.0,160.0,12,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500380,Residential,"Alicante St, Dist. 2",1281.0,1286.0,1281.0,1286.0,5,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501329,Residential,"Alicante St, Dist. 2",831.0,847.0,831.0,847.0,16,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500377,Residential,"Alicante St, Dist. 2",21.0,25.0,21.0,25.0,4,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,501812,Residential,"Alicante St, Dist. 4",84.0,100.0,84.0,100.0,16,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501750,Residential,"Alicante St, Dist. 2",648.0,667.0,648.0,667.0,19,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500251,Residential,"Alicante St, Dist. 2",1712.0,1719.0,1712.0,1719.0,7,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,500014,Residential,"Alicante St, Dist. 4",4090.0,4120.0,4090.0,4120.0,30,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500262,Residential,"Alicante St, Dist. 2",3241.0,,3241.0,3241.0,0,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501676,Residential,"Alicante St, Dist. 2",626.0,645.0,626.0,645.0,19,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501985,Residential,"Alicante St, Dist. 2",36.0,47.0,36.0,47.0,11,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,500015,Residential,"Alicante St, Dist. 4",1765.0,1820.0,1765.0,1820.0,55,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500249,Residential,"Alicante St, Dist. 2",2249.0,2298.0,2249.0,2298.0,49,Corrected,Active
MAY,2023,Q2,District 1,Alicante Street,501129,Residential,"Alicante St, Dist. 1",1707.0,1751.0,1707.0,1751.0,44,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,500012,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,501411,Residential,"Alicante St, Dist. 2",39.0,39.0,39.0,39.0,0,Corrected,Active
MAY,2023,Q2,District 1,Alicante Street,500523,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,501024,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 3,Alicante Street,500316,Residential,"Alicante St, Dist. 3",4363.0,,4363.0,4363.0,0,Corrected,Defect
MAY,2023,Q2,District 2,Alicante Street,500488,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,501992,Residential,"Alicante St, Dist. 2",24.0,44.0,24.0,44.0,20,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500987,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
MAY,2023,Q2,District 1,Alicante Street,500357,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 1,Alicante Street,501105,Residential,"Alicante St, Dist. 1",931.0,955.0,931.0,955.0,24,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500985,Residential,"Alicante St, Dist. 2",1005.0,1025.0,1005.0,1025.0,20,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,501379,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Defect
MAY,2023,Q2,District 2,Alicante Street,500340,Residential,"Alicante St, Dist. 2",4390.0,4418.0,4390.0,4418.0,28,Corrected,Active
MAY,2023,Q2,District 3,Alicante Street,500544,Residential,"Alicante St, Dist. 3",2539.0,2544.0,2539.0,2544.0,5,Corrected,Active
MAY,2023,Q2,District 3,Alicante Street,500552,Residential,"Alicante St, Dist. 3",4279.0,4329.0,4279.0,4329.0,50,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500264,Residential,"Alicante St, Dist. 2",668.0,675.0,668.0,675.0,7,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500905,Residential,"Alicante St, Dist. 2",2826.0,2826.0,2826.0,2826.0,0,Corrected,Active
MAY,2023,Q2,District 3,Alicante Street,500146,Residential,"Alicante St, Dist. 3",6321.0,6340.0,6321.0,6340.0,19,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500563,Residential,"Alicante St, Dist. 2",2739.0,2739.0,2739.0,2739.0,0,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500537,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,500564,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,501558,Commercial,"Alicante St, Dist. 2",10.0,10.0,10.0,10.0,0,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501690,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,501332,Residential,"Alicante St, Dist. 2",2293.0,2325.0,2293.0,2325.0,32,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500711,Residential,"Alicante St, Dist. 2",1302.0,1319.0,1302.0,1319.0,17,Corrected,Active
MAY,2023,Q2,District 1,Alicante Street,501025,Residential,"Alicante St, Dist. 1",1075.0,1119.0,1075.0,1119.0,44,Corrected,Active
MAY,2023,Q2,District 4,Alicante Street,501023,Residential,"Alicante St, Dist. 4",297.0,303.0,297.0,303.0,6,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,501289,Residential,"Alicante St, Dist. 2",1127.0,1155.0,1127.0,1155.0,28,Corrected,Active
MAY,2023,Q2,District 2,Alicante Street,500461,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAY,2023,Q2,District 2,Alicante Street,500623,Residential,"Alicante St, Dist. 2",970.0,997.0,970.0,997.0,27,Corrected,Active
