Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
JUL,2023,Q3,District 3,Alicante Street,501549,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Defect
JUL,2023,Q3,District 4,Alicante Street,501453,Residential,"Alicante St, Dist. 4",354.0,359.0,354.0,359.0,5,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500750,Residential,"Alicante St, Dist. 2",3449.0,3462.0,3449.0,3462.0,13,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,500990,Residential,"Alicante St, Dist. 4",1986.0,2030.0,1986.0,2030.0,44,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,501704,Residential,"Alicante St, Dist. 4",258.0,269.0,258.0,269.0,11,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500505,Residential,"Alicante St, Dist. 2",1215.0,1257.0,1215.0,1257.0,42,Corrected,Active
JUL,2023,Q3,District 1,Alicante Street,501542,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,500431,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 4,Alicante Street,501240,Residential,"Alicante St, Dist. 4",1206.0,1242.0,1206.0,1242.0,36,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500263,Commercial,"Alicante St, Dist. 2",7027.0,7070.0,7027.0,7070.0,43,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500484,Residential,"Alicante St, Dist. 2",1190.0,1200.0,1190.0,1200.0,10,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,500739,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Defect
JUL,2023,Q3,District 3,Alicante Street,500187,Residential,"Alicante St, Dist. 3",3289.0,3293.0,3289.0,3293.0,4,Corrected,Active
JUL,2023,Q3,District 3,Alicante Street,501447,Residential,"Alicante St, Dist. 3",839.0,849.0,839.0,849.0,10,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501522,Residential,"Alicante St, Dist. 2",665.0,680.0,665.0,680.0,15,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,501317,Residential,"Alicante St, Dist. 4",1020.0,1032.0,1020.0,1032.0,12,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501280,Residential,"Alicante St, Dist. 2",1223.0,1257.0,1223.0,1257.0,34,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500248,Residential,"Alicante St, Dist. 2",7694.0,7788.0,7694.0,7788.0,94,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,501028,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,501437,Commercial,"Alicante St, Dist. 2",1781.0,1859.0,1781.0,1859.0,78,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500433,Residential,"Alicante St, Dist. 2",1812.0,1864.0,1812.0,1864.0,52,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500260,Residential,"Alicante St, Dist. 2",,2309.0,2309.0,2309.0,0,Corrected,Defect
JUL,2023,Q3,District 1,Alicante Street,501663,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 3,Alicante Street,500185,Residential,"Alicante St, Dist. 3",123.0,135.0,123.0,135.0,12,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,500169,Residential,"Alicante St, Dist. 4",3219.0,3219.0,3219.0,3219.0,0,Corrected,Active
JUL,2023,Q3,District 1,Alicante Street,501232,Residential,"Alicante St, Dist. 1",501.0,544.0,501.0,544.0,43,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500479,Residential,"Alicante St, Dist. 2",2269.0,2328.0,2269.0,2328.0,59,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,500009,Residential,"Alicante St, Dist. 4",47.0,83.0,47.0,83.0,36,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,500472,Commercial,"Alicante St, Dist. 4",1831.0,1849.0,1831.0,1849.0,18,Corrected,Active
JUL,2023,Q3,District 3,Alicante Street,501393,Commercial,"Alicante St, Dist. 3",1405.0,1419.0,1405.0,1419.0,14,Corrected,Active
JUL,2023,Q3,District 3,Alicante Street,501020,Commercial,"Alicante St, Dist. 3",339.0,360.0,339.0,360.0,21,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501732,Residential,"Alicante St, Dist. 2",235.0,261.0,235.0,261.0,26,Corrected,Active
JUL,2023,Q3,District 1,Alicante Street,500692,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,500585,Residential,"Alicante St, Dist. 2",1221.0,1237.0,1221.0,1237.0,16,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500330,Commercial,"Alicante St, Dist. 2",1967.0,2066.0,1967.0,2066.0,99,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,501260,Residential,"Alicante St, Dist. 4",1237.0,1268.0,1237.0,1268.0,31,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,501330,Commercial,"Alicante St, Dist. 4",1341.0,1343.0,1341.0,1343.0,2,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501167,Residential,"Alicante St, Dist. 2",,2014.0,2014.0,2014.0,0,Corrected,Defect
JUL,2023,Q3,District 4,Alicante Street,500740,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,500278,Residential,"Alicante St, Dist. 2",2708.0,2733.0,2708.0,2733.0,25,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,500861,Residential,"Alicante St, Dist. 4",2750.0,2766.0,2750.0,2766.0,16,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501752,Residential,"Alicante St, Dist. 2",389.0,413.0,389.0,413.0,24,Corrected,Active
JUL,2023,Q3,District 1,Alicante Street,500940,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 1,Alicante Street,501021,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,500254,Residential,"Alicante St, Dist. 2",2049.0,2051.0,2049.0,2051.0,2,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501301,Residential,"Alicante St, Dist. 2",9.0,31.0,9.0,31.0,22,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500513,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,501048,Residential,"Alicante St, Dist. 2",1694.0,1761.0,1694.0,1761.0,67,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,500095,Residential,"Alicante St, Dist. 4",1920.0,1948.0,1920.0,1948.0,28,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501176,Residential,"Alicante St, Dist. 2",2519.0,2519.0,2519.0,2519.0,0,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500045,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,500405,Residential,"Alicante St, Dist. 2",0.0,17.0,0.0,17.0,17,Corrected,Active
JUL,2023,Q3,District 1,Alicante Street,500782,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,500266,Residential,"Alicante St, Dist. 2",2363.0,2375.0,2363.0,2375.0,12,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501731,Residential,"Alicante St, Dist. 2",167.0,188.0,167.0,188.0,21,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500380,Residential,"Alicante St, Dist. 2",1291.0,1296.0,1291.0,1296.0,5,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501329,Residential,"Alicante St, Dist. 2",859.0,873.0,859.0,873.0,14,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500377,Residential,"Alicante St, Dist. 2",29.0,32.0,29.0,32.0,3,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,501812,Residential,"Alicante St, Dist. 4",113.0,129.0,113.0,129.0,16,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501750,Residential,"Alicante St, Dist. 2",682.0,701.0,682.0,701.0,19,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500251,Residential,"Alicante St, Dist. 2",1724.0,1729.0,1724.0,1729.0,5,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,500014,Residential,"Alicante St, Dist. 4",4127.0,4146.0,4127.0,4146.0,19,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500262,Residential,"Alicante St, Dist. 2",3280.0,3297.0,3280.0,3297.0,17,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501676,Residential,"Alicante St, Dist. 2",651.0,664.0,651.0,664.0,13,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,501985,Residential,"Alicante St, Dist. 2",57.0,70.0,57.0,70.0,13,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,500015,Residential,"Alicante St, Dist. 4",1842.0,1857.0,1842.0,1857.0,15,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500249,Residential,"Alicante St, Dist. 2",2319.0,2342.0,2319.0,2342.0,23,Corrected,Active
JUL,2023,Q3,District 1,Alicante Street,501129,Residential,"Alicante St, Dist. 1",1790.0,1841.0,1790.0,1841.0,51,Corrected,Active
JUL,2023,Q3,District 4,Alicante Street,500012,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,501411,Residential,"Alicante St, Dist. 2",38.0,39.0,38.0,39.0,1,Corrected,Active
JUL,2023,Q3,District 1,Alicante Street,500523,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,501024,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 3,Alicante Street,500316,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Defect
JUL,2023,Q3,District 2,Alicante Street,500488,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JUL,2023,Q3,District 2,Alicante Street,501992,Residential,"Alicante St, Dist. 2",58.0,73.0,58.0,73.0,15,Corrected,Active
JUL,2023,Q3,District 2,Alicante Street,500987,Residential,"Alicante St, Dist. 2",,920.0,920.0,920.0,0,Corrected,Defect
JUL,2023,Q3,District 1,Alicante Street,500357,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
