Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
JAN,2023,Q1,District 3,Alicante Street,501549,Residential,"Alicante St, Dist. 3",622,667,622.0,667.0,45,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,501453,Residential,"Alicante St, Dist. 4",329,330,329.0,330.0,1,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500750,Residential,"Alicante St, Dist. 2",3409,3414,3409.0,3414.0,5,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,500990,Residential,"Alicante St, Dist. 4",1731,1768,1731.0,1768.0,37,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,501704,Residential,"Alicante St, Dist. 4",206,213,206.0,213.0,7,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500505,Residential,"Alicante St, Dist. 2",1084,1110,1084.0,1110.0,26,Corrected,Active
JAN,2023,Q1,District 1,Alicante Street,501542,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,500431,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 4,Alicante Street,501240,Residential,"Alicante St, Dist. 4",1053,1069,1053.0,1069.0,16,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500263,Commercial,"Alicante St, Dist. 2",6857,6864,6857.0,6864.0,7,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500484,Residential,"Alicante St, Dist. 2",1163,1168,1163.0,1168.0,5,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,500739,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Defect
JAN,2023,Q1,District 3,Alicante Street,500187,Residential,"Alicante St, Dist. 3",3280,3281,3280.0,3281.0,1,Corrected,Active
JAN,2023,Q1,District 3,Alicante Street,501447,Residential,"Alicante St, Dist. 3",772,787,772.0,787.0,15,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501522,Residential,"Alicante St, Dist. 2",599,612,599.0,612.0,13,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,501317,Residential,"Alicante St, Dist. 4",963,972,963.0,972.0,9,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501280,Residential,"Alicante St, Dist. 2",1123,1139,1123.0,1139.0,16,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500248,Residential,"Alicante St, Dist. 2",7522,,7522.0,7522.0,0,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,501028,Residential,"Alicante St, Dist. 4",2776,2793,2776.0,2793.0,17,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501437,Commercial,"Alicante St, Dist. 2",1477,1544,1477.0,1544.0,67,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500433,Residential,"Alicante St, Dist. 2",1594,1645,1594.0,1645.0,51,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500260,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
JAN,2023,Q1,District 1,Alicante Street,501663,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 3,Alicante Street,500185,Residential,"Alicante St, Dist. 3",63,75,63.0,75.0,12,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,500169,Residential,"Alicante St, Dist. 4",3218,3218,3218.0,3218.0,0,Corrected,Active
JAN,2023,Q1,District 1,Alicante Street,501232,Residential,"Alicante St, Dist. 1",437,468,437.0,468.0,31,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500479,Residential,"Alicante St, Dist. 2",,2075,2075.0,2075.0,0,Corrected,Defect
JAN,2023,Q1,District 4,Alicante Street,500009,Residential,"Alicante St, Dist. 4",2080,2080,2080.0,2080.0,0,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,500472,Commercial,"Alicante St, Dist. 4",,1778,1778.0,1778.0,0,Corrected,Defect
JAN,2023,Q1,District 3,Alicante Street,501393,Commercial,"Alicante St, Dist. 3",1345,1358,1345.0,1358.0,13,Corrected,Active
JAN,2023,Q1,District 3,Alicante Street,501020,Commercial,"Alicante St, Dist. 3",210,237,210.0,237.0,27,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501732,Residential,"Alicante St, Dist. 2",129,145,129.0,145.0,16,Corrected,Active
JAN,2023,Q1,District 1,Alicante Street,500692,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,500585,Residential,"Alicante St, Dist. 2",1112,1120,1112.0,1120.0,8,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500330,Commercial,"Alicante St, Dist. 2",1655,1718,1655.0,1718.0,63,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,501260,Residential,"Alicante St, Dist. 4",1115,1130,1115.0,1130.0,15,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,501330,Commercial,"Alicante St, Dist. 4",,,,,0,Corrected,Defect
JAN,2023,Q1,District 2,Alicante Street,501167,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
JAN,2023,Q1,District 4,Alicante Street,500740,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,500278,Residential,"Alicante St, Dist. 2",2590,2615,2590.0,2615.0,25,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,500861,Residential,"Alicante St, Dist. 4",2663,2676,2663.0,2676.0,13,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501752,Residential,"Alicante St, Dist. 2",297,315,297.0,315.0,18,Corrected,Active
JAN,2023,Q1,District 1,Alicante Street,500940,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 1,Alicante Street,501021,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,500254,Residential,"Alicante St, Dist. 2",1978,1995,1978.0,1995.0,17,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501301,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
JAN,2023,Q1,District 2,Alicante Street,500513,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,501048,Residential,"Alicante St, Dist. 2",1547,1574,1547.0,1574.0,27,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,500095,Residential,"Alicante St, Dist. 4",1812,1820,1812.0,1820.0,8,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501176,Residential,"Alicante St, Dist. 2",2519,2519,2519.0,2519.0,0,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500045,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,500405,Residential,"Alicante St, Dist. 2",1645,1645,1645.0,1645.0,0,Corrected,Active
JAN,2023,Q1,District 1,Alicante Street,500782,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,500266,Residential,"Alicante St, Dist. 2",2302,2315,2302.0,2315.0,13,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501731,Residential,"Alicante St, Dist. 2",128,133,128.0,133.0,5,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500380,Residential,"Alicante St, Dist. 2",1269,1274,1269.0,1274.0,5,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501329,Residential,"Alicante St, Dist. 2",796,807,796.0,807.0,11,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500377,Residential,"Alicante St, Dist. 2",,7,7.0,7.0,0,Corrected,Defect
JAN,2023,Q1,District 4,Alicante Street,501812,Residential,"Alicante St, Dist. 4",58,66,58.0,66.0,8,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501750,Residential,"Alicante St, Dist. 2",512,,512.0,512.0,0,Corrected,Defect
JAN,2023,Q1,District 2,Alicante Street,500251,Residential,"Alicante St, Dist. 2",1699,1704,1699.0,1704.0,5,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,500014,Residential,"Alicante St, Dist. 4",4013,4032,4013.0,4032.0,19,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500262,Residential,"Alicante St, Dist. 2",3198,3211,3198.0,3211.0,13,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501676,Residential,"Alicante St, Dist. 2",588,594,588.0,594.0,6,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501985,Residential,"Alicante St, Dist. 2",14,21,14.0,21.0,7,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,500015,Residential,"Alicante St, Dist. 4",1743,1753,1743.0,1753.0,10,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500249,Residential,"Alicante St, Dist. 2",2199,2210,2199.0,2210.0,11,Corrected,Active
JAN,2023,Q1,District 1,Alicante Street,501129,Residential,"Alicante St, Dist. 1",1612,1652,1612.0,1652.0,40,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,500012,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,501411,Residential,"Alicante St, Dist. 2",39,39,39.0,39.0,0,Corrected,Active
JAN,2023,Q1,District 1,Alicante Street,500523,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,501024,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 3,Alicante Street,500316,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
JAN,2023,Q1,District 2,Alicante Street,500488,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,501992,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
JAN,2023,Q1,District 2,Alicante Street,500987,Residential,"Alicante St, Dist. 2",342,352,342.0,352.0,10,Corrected,Active
JAN,2023,Q1,District 1,Alicante Street,500357,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 1,Alicante Street,501105,Residential,"Alicante St, Dist. 1",849,899,849.0,899.0,50,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500985,Residential,"Alicante St, Dist. 2",953,971,953.0,971.0,18,Corrected,Active
JAN,2023,Q1,District 4,Alicante Street,501379,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Defect
JAN,2023,Q1,District 2,Alicante Street,500340,Residential,"Alicante St, Dist. 2",4333,4343,4333.0,4343.0,10,Corrected,Active
JAN,2023,Q1,District 3,Alicante Street,500544,Residential,"Alicante St, Dist. 3",2528,2530,2528.0,2530.0,2,Corrected,Active
JAN,2023,Q1,District 3,Alicante Street,500552,Residential,"Alicante St, Dist. 3",4227,4240,4227.0,4240.0,13,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500264,Residential,"Alicante St, Dist. 2",664,664,664.0,664.0,0,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500905,Residential,"Alicante St, Dist. 2",2826,2826,2826.0,2826.0,0,Corrected,Active
JAN,2023,Q1,District 3,Alicante Street,500146,Residential,"Alicante St, Dist. 3",6287,6298,6287.0,6298.0,11,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500563,Residential,"Alicante St, Dist. 2",2739,2739,2739.0,2739.0,0,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500537,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,500564,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,501558,Commercial,"Alicante St, Dist. 2",10,10,10.0,10.0,0,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,501690,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
JAN,2023,Q1,District 2,Alicante Street,501332,Residential,"Alicante St, Dist. 2",2217,2245,2217.0,2245.0,28,Corrected,Active
JAN,2023,Q1,District 2,Alicante Street,500711,Residential,"Alicante St, Dist. 2",1258,1275,1258.0,1275.0,17,Corrected,Active
JAN,2023,Q1,District 1,Alicante Street,501025,Residential,"Alicante St, Dist. 1",992,1019,992.0,1019.0,27,Corrected,Active
