Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
FEB,2025,Q1,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",7729.0,7744.0,7729.0,7744.0,15,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501026,Residential,"Altarejos St, Dist. 3",1090.0,1104.0,1090.0,1104.0,14,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",647.0,658.0,647.0,658.0,11,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",455.0,486.0,455.0,486.0,31,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
FEB,2025,Q1,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",139.0,148.0,139.0,148.0,9,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",487.0,499.0,487.0,499.0,12,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2573.0,2579.0,2573.0,2579.0,6,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",157.0,184.0,157.0,184.0,27,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",329.0,352.0,329.0,352.0,23,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2046.0,2047.0,2046.0,2047.0,1,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",2576.0,2596.0,2576.0,2596.0,20,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",1190.0,1195.0,1190.0,1195.0,5,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500805,Commercial,"Altarejos St, Dist. 3",4175.0,4197.0,4175.0,4197.0,22,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501717,Commercial,"Altarejos St, Dist. 3",742.0,759.0,742.0,759.0,17,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500741,Residential,"Altarejos St, Dist. 3",531.0,578.0,531.0,578.0,47,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501216,Residential,"Altarejos St, Dist. 3",228.0,251.0,228.0,251.0,23,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501661,Residential,"Altarejos St, Dist. 3",967.0,987.0,967.0,987.0,20,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500258,Residential,"Altarejos St, Dist. 3",2722.0,2743.0,2722.0,2743.0,21,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501494,Industrial,"Altarejos St, Dist. 3",344.0,384.0,344.0,384.0,40,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500551,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
FEB,2025,Q1,District 3,Altarejos Street,500205,Residential,"Altarejos St, Dist. 3",4317.0,4331.0,4317.0,4331.0,14,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500595,Residential,"Altarejos St, Dist. 3",2378.0,2381.0,2378.0,2381.0,3,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501850,Residential,"Altarejos St, Dist. 3",1163.0,1180.0,1163.0,1180.0,17,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501027,Residential,"Altarejos St, Dist. 3",1775.0,1791.0,1775.0,1791.0,16,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500071,Industrial,"Altarejos St, Dist. 3",19798.0,19798.0,19798.0,19798.0,0,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501415,Residential,"Altarejos St, Dist. 3",266.0,269.0,266.0,269.0,3,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500204,Commercial,"Altarejos St, Dist. 3",1280.0,1309.0,1280.0,1309.0,29,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500070,Residential,"Altarejos St, Dist. 3",3045.0,3045.0,3045.0,3045.0,0,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501419,Residential,"Altarejos St, Dist. 3",1606.0,1690.0,1606.0,1690.0,84,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501089,Residential,"Altarejos St, Dist. 3",6032.0,6047.0,6032.0,6047.0,15,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500200,Residential,"Altarejos St, Dist. 3",2944.0,2960.0,2944.0,2960.0,16,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500888,Residential,"Altarejos St, Dist. 3",597.0,694.0,597.0,694.0,97,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500144,Residential,"Altarejos St, Dist. 3",1848.0,1860.0,1848.0,1860.0,12,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501077,Residential,"Altarejos St, Dist. 3",2117.0,2139.0,2117.0,2139.0,22,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,502083,Residential,"Altarejos St, Dist. 3",191.0,204.0,191.0,204.0,13,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500156,Residential,"Altarejos St, Dist. 3",438.0,449.0,438.0,449.0,11,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500652,Residential,"Altarejos St, Dist. 3",6550.0,,6550.0,6550.0,0,Corrected,Invalid Reading
FEB,2025,Q1,District 3,Altarejos Street,500155,Residential,"Altarejos St, Dist. 3",3630.0,3645.0,3630.0,3645.0,15,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501751,Residential,"Altarejos St, Dist. 3",233.0,250.0,233.0,250.0,17,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500137,Commercial,"Altarejos St, Dist. 3",594.0,640.0,594.0,640.0,46,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500587,Residential,"Altarejos St, Dist. 3",1720.0,1758.0,1720.0,1758.0,38,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501153,Residential,"Altarejos St, Dist. 3",456.0,468.0,456.0,468.0,12,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500117,Commercial,"Altarejos St, Dist. 3",5371.0,5430.0,5371.0,5430.0,59,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500982,Residential,"Altarejos St, Dist. 3",2039.0,2047.0,2039.0,2047.0,8,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500766,Residential,"Altarejos St, Dist. 3",1951.0,1957.0,1951.0,1957.0,6,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500199,Residential,"Altarejos St, Dist. 3",2926.0,2931.0,2926.0,2931.0,5,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500171,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
FEB,2025,Q1,District 3,Altarejos Street,500105,Residential,"Altarejos St, Dist. 3",922.0,934.0,922.0,934.0,12,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500822,Commercial,"Altarejos St, Dist. 3",3363.0,3364.0,3363.0,3364.0,1,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500590,Residential,"Altarejos St, Dist. 3",613.0,622.0,613.0,622.0,9,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500596,Residential,"Altarejos St, Dist. 3",1472.0,1478.0,1472.0,1478.0,6,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501019,Commercial,"Altarejos St, Dist. 3",199.0,217.0,199.0,217.0,18,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500768,Residential,"Altarejos St, Dist. 3",3763.0,3781.0,3763.0,3781.0,18,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501891,Residential,"Altarejos St, Dist. 3",684.0,699.0,684.0,699.0,15,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500172,Residential,"Altarejos St, Dist. 3",3239.0,3257.0,3239.0,3257.0,18,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500703,Residential,"Altarejos St, Dist. 3",337.0,383.0,337.0,383.0,46,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500129,Commercial,"Altarejos St, Dist. 3",1033.0,1088.0,1033.0,1088.0,55,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500190,Residential,"Altarejos St, Dist. 3",6283.0,6293.0,6283.0,6293.0,10,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500704,Residential,"Altarejos St, Dist. 3",1422.0,1437.0,1422.0,1437.0,15,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500140,Residential,"Altarejos St, Dist. 3",277.0,327.0,277.0,327.0,50,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500616,Residential,"Altarejos St, Dist. 3",0.0,32.0,0.0,32.0,32,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,502132,Residential,"Altarejos St, Dist. 3",49.0,58.0,49.0,58.0,9,Corrected,Active
FEB,2025,Q1,,Altarejos Street,502129,Residential,Altarejos St.,139.0,162.0,139.0,162.0,23,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,500149,Residential,"Altarejos St, Dist. 3",187.0,192.0,187.0,192.0,5,Corrected,Active
FEB,2025,Q1,District 3,Altarejos Street,501241,Residential,"Altarejos St, Dist. 3",0.0,,0.0,0.0,0,Corrected,Disconnected
FEB,2025,Q1,District 3,Altarejos Street,500164,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
