Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
JAN,2025,Q1,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",7714.0,7729.0,7714.0,7729.0,15,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501026,Residential,"Altarejos St, Dist. 3",1082.0,1090.0,1082.0,1090.0,8,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",641.0,647.0,641.0,647.0,6,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",443.0,455.0,443.0,455.0,12,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
JAN,2025,Q1,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",134.0,139.0,134.0,139.0,5,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",473.0,487.0,473.0,487.0,14,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2573.0,2573.0,2573.0,2573.0,0,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",142.0,157.0,142.0,157.0,15,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",315.0,329.0,315.0,329.0,14,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2045.0,2046.0,2045.0,2046.0,1,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",2562.0,2576.0,2562.0,2576.0,14,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",1187.0,1190.0,1187.0,1190.0,3,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500805,Commercial,"Altarejos St, Dist. 3",4158.0,4175.0,4158.0,4175.0,17,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501717,Commercial,"Altarejos St, Dist. 3",734.0,742.0,734.0,742.0,8,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500741,Residential,"Altarejos St, Dist. 3",511.0,531.0,511.0,531.0,20,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501216,Residential,"Altarejos St, Dist. 3",216.0,228.0,216.0,228.0,12,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501661,Residential,"Altarejos St, Dist. 3",955.0,967.0,955.0,967.0,12,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500258,Residential,"Altarejos St, Dist. 3",2681.0,2722.0,2681.0,2722.0,41,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501494,Industrial,"Altarejos St, Dist. 3",317.0,344.0,317.0,344.0,27,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500551,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
JAN,2025,Q1,District 3,Altarejos Street,500205,Residential,"Altarejos St, Dist. 3",4308.0,4317.0,4308.0,4317.0,9,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500595,Residential,"Altarejos St, Dist. 3",2377.0,2378.0,2377.0,2378.0,1,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501850,Residential,"Altarejos St, Dist. 3",1153.0,1163.0,1153.0,1163.0,10,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501027,Residential,"Altarejos St, Dist. 3",1767.0,1775.0,1767.0,1775.0,8,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500071,Industrial,"Altarejos St, Dist. 3",19798.0,19798.0,19798.0,19798.0,0,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501415,Residential,"Altarejos St, Dist. 3",264.0,266.0,264.0,266.0,2,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500204,Commercial,"Altarejos St, Dist. 3",1265.0,1280.0,1265.0,1280.0,15,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500070,Residential,"Altarejos St, Dist. 3",3045.0,3045.0,3045.0,3045.0,0,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501419,Residential,"Altarejos St, Dist. 3",1556.0,1606.0,1556.0,1606.0,50,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501089,Residential,"Altarejos St, Dist. 3",6022.0,6032.0,6022.0,6032.0,10,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500200,Residential,"Altarejos St, Dist. 3",2933.0,2944.0,2933.0,2944.0,11,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500888,Residential,"Altarejos St, Dist. 3",546.0,597.0,546.0,597.0,51,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500144,Residential,"Altarejos St, Dist. 3",1840.0,1848.0,1840.0,1848.0,8,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501077,Residential,"Altarejos St, Dist. 3",2103.0,2117.0,2103.0,2117.0,14,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,502083,Residential,"Altarejos St, Dist. 3",182.0,191.0,182.0,191.0,9,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500156,Residential,"Altarejos St, Dist. 3",416.0,438.0,416.0,438.0,22,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500652,Residential,"Altarejos St, Dist. 3",6516.0,6550.0,6516.0,6550.0,34,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500155,Residential,"Altarejos St, Dist. 3",3621.0,3630.0,3621.0,3630.0,9,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,501751,Residential,"Altarejos St, Dist. 3",220.0,233.0,220.0,233.0,13,Corrected,Active
JAN,2025,Q1,District 3,Altarejos Street,500137,Commercial,"Altarejos St, Dist. 3",576.0,594.0,576.0,594.0,18,Corrected,Active
