Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
APR,2025,Q2,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",7764.0,7782.0,7764.0,7782.0,18,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",669.0,684.0,669.0,684.0,15,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",508.0,527.0,508.0,527.0,19,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
APR,2025,Q2,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",173.0,207.0,173.0,207.0,34,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",791.0,841.0,791.0,841.0,50,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2579.0,2579.0,2579.0,2579.0,0,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",186.0,251.0,186.0,251.0,65,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",375.0,399.0,375.0,399.0,24,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2048.0,2048.0,2048.0,2048.0,0,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",2622.0,2651.0,2622.0,2651.0,29,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",1201.0,1216.0,1201.0,1216.0,15,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500805,Commercial,"Altarejos St, Dist. 3",4223.0,,4223.0,4223.0,0,Corrected,Disconnected
APR,2025,Q2,District 3,Altarejos Street,501717,Commercial,"Altarejos St, Dist. 3",771.0,781.0,771.0,781.0,10,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500741,Residential,"Altarejos St, Dist. 3",619.0,659.0,619.0,659.0,40,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501216,Residential,"Altarejos St, Dist. 3",272.0,291.0,272.0,291.0,19,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501661,Residential,"Altarejos St, Dist. 3",1011.0,1039.0,1011.0,1039.0,28,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500258,Residential,"Altarejos St, Dist. 3",2763.0,2784.0,2763.0,2784.0,21,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501494,Industrial,"Altarejos St, Dist. 3",441.0,488.0,441.0,488.0,47,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500551,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
APR,2025,Q2,District 3,Altarejos Street,500205,Residential,"Altarejos St, Dist. 3",4347.0,4380.0,4347.0,4380.0,33,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500595,Residential,"Altarejos St, Dist. 3",2381.0,2383.0,2381.0,2383.0,2,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501850,Residential,"Altarejos St, Dist. 3",1203.0,1238.0,1203.0,1238.0,35,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501027,Residential,"Altarejos St, Dist. 3",1807.0,1823.0,1807.0,1823.0,16,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500071,Industrial,"Altarejos St, Dist. 3",19798.0,19798.0,19798.0,19798.0,0,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501415,Residential,"Altarejos St, Dist. 3",274.0,284.0,274.0,284.0,10,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500204,Commercial,"Altarejos St, Dist. 3",1343.0,1374.0,1343.0,1374.0,31,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500070,Residential,"Altarejos St, Dist. 3",3045.0,3045.0,3045.0,3045.0,0,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501419,Residential,"Altarejos St, Dist. 3",1787.0,1875.0,1787.0,1875.0,88,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501089,Residential,"Altarejos St, Dist. 3",6067.0,6085.0,6067.0,6085.0,18,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500200,Residential,"Altarejos St, Dist. 3",2982.0,3000.0,2982.0,3000.0,18,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500888,Residential,"Altarejos St, Dist. 3",776.0,900.0,776.0,900.0,124,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500144,Residential,"Altarejos St, Dist. 3",1874.0,,1874.0,1874.0,0,Corrected,Disconnected
APR,2025,Q2,District 3,Altarejos Street,501077,Residential,"Altarejos St, Dist. 3",2163.0,2185.0,2163.0,2185.0,22,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,502083,Residential,"Altarejos St, Dist. 3",215.0,224.0,215.0,224.0,9,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500156,Residential,"Altarejos St, Dist. 3",468.0,486.0,468.0,486.0,18,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500652,Residential,"Altarejos St, Dist. 3",6550.0,6739.0,6550.0,6739.0,189,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500155,Residential,"Altarejos St, Dist. 3",3645.0,3679.0,3645.0,3679.0,34,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501751,Residential,"Altarejos St, Dist. 3",268.0,289.0,268.0,289.0,21,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500137,Commercial,"Altarejos St, Dist. 3",689.0,732.0,689.0,732.0,43,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500587,Residential,"Altarejos St, Dist. 3",1796.0,1818.0,1796.0,1818.0,22,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501153,Residential,"Altarejos St, Dist. 3",478.0,492.0,478.0,492.0,14,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500117,Commercial,"Altarejos St, Dist. 3",5495.0,5545.0,5495.0,5545.0,50,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500982,Residential,"Altarejos St, Dist. 3",2057.0,2069.0,2057.0,2069.0,12,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500766,Residential,"Altarejos St, Dist. 3",1957.0,1968.0,1957.0,1968.0,11,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500199,Residential,"Altarejos St, Dist. 3",2945.0,2958.0,2945.0,2958.0,13,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500171,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
APR,2025,Q2,District 3,Altarejos Street,500105,Residential,"Altarejos St, Dist. 3",948.0,963.0,948.0,963.0,15,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500822,Commercial,"Altarejos St, Dist. 3",3364.0,3365.0,3364.0,3365.0,1,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500590,Residential,"Altarejos St, Dist. 3",631.0,638.0,631.0,638.0,7,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500596,Residential,"Altarejos St, Dist. 3",1484.0,1496.0,1484.0,1496.0,12,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501019,Commercial,"Altarejos St, Dist. 3",236.0,279.0,236.0,279.0,43,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500768,Residential,"Altarejos St, Dist. 3",3797.0,3838.0,3797.0,3838.0,41,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,501891,Residential,"Altarejos St, Dist. 3",718.0,739.0,718.0,739.0,21,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500172,Residential,"Altarejos St, Dist. 3",3276.0,3293.0,3276.0,3293.0,17,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500703,Residential,"Altarejos St, Dist. 3",413.0,436.0,413.0,436.0,23,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500129,Commercial,"Altarejos St, Dist. 3",1146.0,1206.0,1146.0,1206.0,60,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500190,Residential,"Altarejos St, Dist. 3",6309.0,6324.0,6309.0,6324.0,15,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500704,Residential,"Altarejos St, Dist. 3",1458.0,1475.0,1458.0,1475.0,17,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500140,Residential,"Altarejos St, Dist. 3",388.0,434.0,388.0,434.0,46,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500616,Residential,"Altarejos St, Dist. 3",37.0,,37.0,37.0,0,Corrected,Disconnected
APR,2025,Q2,District 3,Altarejos Street,502132,Residential,"Altarejos St, Dist. 3",58.0,79.0,58.0,79.0,21,Corrected,Active
APR,2025,Q2,,Altarejos Street,502129,Residential,Altarejos St.,162.0,210.0,162.0,210.0,48,Corrected,Active
APR,2025,Q2,District 3,Altarejos Street,500149,Residential,"Altarejos St, Dist. 3",192.0,,192.0,192.0,0,Corrected,Disconnected
APR,2025,Q2,District 3,Altarejos Street,501026,Residential,"Altarejos St, Dist. 3",1104.0,,1104.0,1104.0,0,Corrected,Disconnected
APR,2025,Q2,District 3,Altarejos Street,501241,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Disconnected
