Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
MAR,2025,Q1,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",7744.0,7764.0,7744.0,7764.0,20,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",658.0,669.0,658.0,669.0,11,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",486.0,508.0,486.0,508.0,22,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
MAR,2025,Q1,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",148.0,173.0,148.0,173.0,25,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",499.0,791.0,499.0,791.0,292,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2579.0,2579.0,2579.0,2579.0,0,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",184.0,186.0,184.0,186.0,2,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",352.0,375.0,352.0,375.0,23,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2047.0,2048.0,2047.0,2048.0,1,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",2596.0,2622.0,2596.0,2622.0,26,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",1195.0,1201.0,1195.0,1201.0,6,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500805,Commercial,"Altarejos St, Dist. 3",4197.0,4223.0,4197.0,4223.0,26,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501717,Commercial,"Altarejos St, Dist. 3",759.0,771.0,759.0,771.0,12,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500741,Residential,"Altarejos St, Dist. 3",578.0,619.0,578.0,619.0,41,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501216,Residential,"Altarejos St, Dist. 3",251.0,272.0,251.0,272.0,21,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501661,Residential,"Altarejos St, Dist. 3",987.0,1011.0,987.0,1011.0,24,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500258,Residential,"Altarejos St, Dist. 3",2743.0,2763.0,2743.0,2763.0,20,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501494,Industrial,"Altarejos St, Dist. 3",384.0,441.0,384.0,441.0,57,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500551,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Invalid Reading
MAR,2025,Q1,District 3,Altarejos Street,500205,Residential,"Altarejos St, Dist. 3",4331.0,4347.0,4331.0,4347.0,16,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500595,Residential,"Altarejos St, Dist. 3",2381.0,2381.0,2381.0,2381.0,0,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501850,Residential,"Altarejos St, Dist. 3",1180.0,1203.0,1180.0,1203.0,23,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501027,Residential,"Altarejos St, Dist. 3",1791.0,1807.0,1791.0,1807.0,16,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500071,Industrial,"Altarejos St, Dist. 3",19798.0,19798.0,19798.0,19798.0,0,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501415,Residential,"Altarejos St, Dist. 3",269.0,274.0,269.0,274.0,5,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500204,Commercial,"Altarejos St, Dist. 3",1309.0,1343.0,1309.0,1343.0,34,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500070,Residential,"Altarejos St, Dist. 3",3045.0,3045.0,3045.0,3045.0,0,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501419,Residential,"Altarejos St, Dist. 3",1690.0,1787.0,1690.0,1787.0,97,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501089,Residential,"Altarejos St, Dist. 3",6047.0,6067.0,6047.0,6067.0,20,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500200,Residential,"Altarejos St, Dist. 3",2960.0,2982.0,2960.0,2982.0,22,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500888,Residential,"Altarejos St, Dist. 3",694.0,776.0,694.0,776.0,82,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,500144,Residential,"Altarejos St, Dist. 3",1860.0,1874.0,1860.0,1874.0,14,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,501077,Residential,"Altarejos St, Dist. 3",2139.0,2163.0,2139.0,2163.0,24,Corrected,Active
MAR,2025,Q1,District 3,Altarejos Street,502083,Residential,"Altarejos St, Dist. 3",204.0,215.0,204.0,215.0,11,Corrected,Active
