Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
APR,2020,Q2,District 3,Alicante Street,501549,Residential,"Alicante St, Dist. 3",232,247,232,247,15,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,500750,Residential,"Alicante St, Dist. 2",3040,3051,3040,3051,11,Corrected,Active
APR,2020,Q2,District 4,Alicante Street,500990,Residential,"Alicante St, Dist. 4",504,537,504,537,33,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,500505,Residential,"Alicante St, Dist. 2",32,63,32,63,31,Corrected,Active
APR,2020,Q2,District 1,Alicante Street,501542,Residential,"Alicante St, Dist. 1",3293,3314,3293,3314,21,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,500431,Residential,"Alicante St, Dist. 2",3271,3271,3271,3271,0,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,500263,Commercial,"Alicante St, Dist. 2",5240,5253,5240,5253,13,Corrected,Active
APR,2020,Q2,District 4,Alicante Street,501240,Residential,"Alicante St, Dist. 4",103,138,103,138,35,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,500484,Residential,"Alicante St, Dist. 2",67,67,67,67,0,Corrected,Active
APR,2020,Q2,District 4,Alicante Street,500739,Residential,"Alicante St, Dist. 4",1861,1928,1861,1928,67,Corrected,Active
APR,2020,Q2,District 3,Alicante Street,500544,Residential,"Alicante St, Dist. 3",2418,2418,2418,2418,0,Corrected,Active
APR,2020,Q2,District 3,Alicante Street,500187,Residential,"Alicante St, Dist. 3",3210,3210,3210,3210,0,Corrected,Active
APR,2020,Q2,District 3,Alicante Street,501447,Residential,"Alicante St, Dist. 3",240,243,240,243,3,Corrected,Active
APR,2020,Q2,District 4,Alicante Street,501453,Residential,"Alicante St, Dist. 4",189,196,189,196,7,Corrected,Active
APR,2020,Q2,District 4,Alicante Street,501317,Residential,"Alicante St, Dist. 4",603,611,603,611,8,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,501280,Residential,"Alicante St, Dist. 2",448,472,448,472,24,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,500248,Residential,"Alicante St, Dist. 2",6745,6784,6745,6784,39,Corrected,Active
APR,2020,Q2,District 4,Alicante Street,501028,Residential,"Alicante St, Dist. 4",1924,1933,1924,1933,9,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,501437,Commercial,"Alicante St, Dist. 2",1437,1488,1437,1488,51,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,500433,Residential,"Alicante St, Dist. 2",369,398,369,398,29,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,500260,Residential,"Alicante St, Dist. 2",340,340,340,340,0,Corrected,Active
APR,2020,Q2,District 1,Alicante Street,501663,Residential,"Alicante St, Dist. 1",56,56,56,56,0,Corrected,Active
APR,2020,Q2,District 3,Alicante Street,500185,Residential,"Alicante St, Dist. 3",1522,1527,1522,1527,5,Corrected,Active
APR,2020,Q2,District 4,Alicante Street,500169,Residential,"Alicante St, Dist. 4",3162,3162,3162,3162,0,Corrected,Active
APR,2020,Q2,District 1,Alicante Street,501232,Residential,"Alicante St, Dist. 1",3162,3162,3162,3162,0,Corrected,Active
APR,2020,Q2,District 2,Alicante Street,500479,Residential,"Alicante St, Dist. 2",82,101,82,101,19,Corrected,Active
APR,2020,Q2,District 4,Alicante Street,500009,Residential,"Alicante St, Dist. 4",2024,2033,2024,2033,9,Corrected,Active
APR,2020,Q2,District 4,Alicante Street,500472,Commercial,"Alicante St, Dist. 4",849,884,849,884,35,Corrected,Active
APR,2020,Q2,District 3,Alicante Street,501393,Commercial,"Alicante St, Dist. 3",623,644,623,644,21,Corrected,Active
