Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
NOV,2020,Q4,District 3,Alicante Street,501549,Residential,"Alicante St, Dist. 3",312.0,322,312.0,322.0,10,Corrected,Active
NOV,2020,Q4,District 2,Alicante Street,500750,Residential,"Alicante St, Dist. 2",3114.0,3121,3114.0,3121.0,7,Corrected,Active
NOV,2020,Q4,District 4,Alicante Street,500990,Residential,"Alicante St, Dist. 4",698.0,724,698.0,724.0,26,Corrected,Active
NOV,2020,Q4,District 2,Alicante Street,500505,Residential,"Alicante St, Dist. 2",291.0,329,291.0,329.0,38,Corrected,Active
NOV,2020,Q4,District 1,Alicante Street,501542,Residential,"Alicante St, Dist. 1",3509.0,3534,3509.0,3534.0,25,Corrected,Active
NOV,2020,Q4,District 2,Alicante Street,500431,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
NOV,2020,Q4,District 2,Alicante Street,500263,Commercial,"Alicante St, Dist. 2",5592.0,5656,5592.0,5656.0,64,Corrected,Active
NOV,2020,Q4,District 4,Alicante Street,501240,Residential,"Alicante St, Dist. 4",303.0,334,303.0,334.0,31,Corrected,Active
NOV,2020,Q4,District 2,Alicante Street,500484,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
NOV,2020,Q4,District 4,Alicante Street,500739,Residential,"Alicante St, Dist. 4",2093.0,2134,2093.0,2134.0,41,Corrected,Active
NOV,2020,Q4,District 3,Alicante Street,500544,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Disconnected
NOV,2020,Q4,District 3,Alicante Street,500187,Residential,"Alicante St, Dist. 3",3227.0,3227,3227.0,3227.0,0,Corrected,Active
NOV,2020,Q4,District 3,Alicante Street,501447,Residential,"Alicante St, Dist. 3",317.0,332,317.0,332.0,15,Corrected,Active
NOV,2020,Q4,District 4,Alicante Street,501453,Residential,"Alicante St, Dist. 4",225.0,230,225.0,230.0,5,Corrected,Active
NOV,2020,Q4,District 4,Alicante Street,501317,Residential,"Alicante St, Dist. 4",666.0,676,666.0,676.0,10,Corrected,Active
NOV,2020,Q4,District 2,Alicante Street,501280,Residential,"Alicante St, Dist. 2",554.0,568,554.0,568.0,14,Corrected,Active
NOV,2020,Q4,District 2,Alicante Street,500248,Residential,"Alicante St, Dist. 2",6961.0,6991,6961.0,6991.0,30,Corrected,Active
NOV,2020,Q4,District 4,Alicante Street,501028,Residential,"Alicante St, Dist. 4",2201.0,2223,2201.0,2223.0,22,Corrected,Active
NOV,2020,Q4,District 2,Alicante Street,501437,Commercial,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
NOV,2020,Q4,District 2,Alicante Street,500433,Residential,"Alicante St, Dist. 2",609.0,649,609.0,649.0,40,Corrected,Active
NOV,2020,Q4,District 2,Alicante Street,500260,Residential,"Alicante St, Dist. 2",1236.0,1266,1236.0,1266.0,30,Corrected,Active
NOV,2020,Q4,District 1,Alicante Street,501663,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Disconnected
NOV,2020,Q4,District 3,Alicante Street,500185,Residential,"Alicante St, Dist. 3",1563.0,,1563.0,1563.0,0,Corrected,Active
NOV,2020,Q4,District 4,Alicante Street,500169,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
NOV,2020,Q4,District 1,Alicante Street,501232,Residential,"Alicante St, Dist. 1",,19,19.0,19.0,0,Corrected,Active
NOV,2020,Q4,District 2,Alicante Street,500479,Residential,"Alicante St, Dist. 2",401.0,441,401.0,441.0,40,Corrected,Active
NOV,2020,Q4,District 4,Alicante Street,500009,Residential,"Alicante St, Dist. 4",2051.0,2053,2051.0,2053.0,2,Corrected,Active
