Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
MAR,2020,Q1,District 3,Alicante Street,501549,Residential,"Alicante St, Dist. 3",218.0,247.0,218.0,247.0,29,Corrected,Active
MAR,2020,Q1,District 2,Alicante Street,500750,Residential,"Alicante St, Dist. 2",3030.0,3051.0,3030.0,3051.0,21,Corrected,Active
MAR,2020,Q1,District 4,Alicante Street,500990,Residential,"Alicante St, Dist. 4",471.0,537.0,471.0,537.0,66,Corrected,Active
MAR,2020,Q1,District 2,Alicante Street,500505,Residential,"Alicante St, Dist. 2",2.0,63.0,2.0,63.0,61,Corrected,Active
MAR,2020,Q1,District 1,Alicante Street,501542,Residential,"Alicante St, Dist. 1",3271.0,3314.0,3271.0,3314.0,43,Corrected,Active
MAR,2020,Q1,District 2,Alicante Street,500431,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
MAR,2020,Q1,District 2,Alicante Street,500263,Commercial,"Alicante St, Dist. 2",5228.0,5253.0,5228.0,5253.0,25,Corrected,Active
MAR,2020,Q1,District 4,Alicante Street,501240,Residential,"Alicante St, Dist. 4",67.0,138.0,67.0,138.0,71,Corrected,Active
MAR,2020,Q1,District 2,Alicante Street,500484,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
MAR,2020,Q1,District 4,Alicante Street,500739,Residential,"Alicante St, Dist. 4",1795.0,1928.0,1795.0,1928.0,133,Corrected,Active
MAR,2020,Q1,District 3,Alicante Street,500544,Residential,"Alicante St, Dist. 3",2418.0,,2418.0,2418.0,0,Corrected,Active
MAR,2020,Q1,District 3,Alicante Street,500187,Residential,"Alicante St, Dist. 3",3210.0,3210.0,3210.0,3210.0,0,Corrected,Active
MAR,2020,Q1,District 3,Alicante Street,501447,Residential,"Alicante St, Dist. 3",238.0,243.0,238.0,243.0,5,Corrected,Active
MAR,2020,Q1,District 4,Alicante Street,501453,Residential,"Alicante St, Dist. 4",183.0,196.0,183.0,196.0,13,Corrected,Active
MAR,2020,Q1,District 4,Alicante Street,501317,Residential,"Alicante St, Dist. 4",595.0,611.0,595.0,611.0,16,Corrected,Active
MAR,2020,Q1,District 2,Alicante Street,501280,Residential,"Alicante St, Dist. 2",424.0,472.0,424.0,472.0,48,Corrected,Active
MAR,2020,Q1,District 2,Alicante Street,500248,Residential,"Alicante St, Dist. 2",6706.0,6784.0,6706.0,6784.0,78,Corrected,Active
MAR,2020,Q1,District 4,Alicante Street,501028,Residential,"Alicante St, Dist. 4",1914.0,1933.0,1914.0,1933.0,19,Corrected,Active
