Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
DEC,2020,Q4,District 3,Alicante Street,501549,Residential,"Alicante St, Dist. 3",198.0,,198.0,198.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,500750,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
DEC,2020,Q4,District 4,Alicante Street,500990,Residential,"Alicante St, Dist. 4",437.0,,437.0,437.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,500505,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
DEC,2020,Q4,District 1,Alicante Street,501542,Residential,"Alicante St, Dist. 1",3211.0,,3211.0,3211.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,500431,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Disconnected
DEC,2020,Q4,District 2,Alicante Street,500263,Commercial,"Alicante St, Dist. 2",,,,,0,Corrected,Defect
DEC,2020,Q4,District 4,Alicante Street,501240,Residential,"Alicante St, Dist. 4",29.0,,29.0,29.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,500484,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
DEC,2020,Q4,District 4,Alicante Street,500739,Residential,"Alicante St, Dist. 4",1795.0,,1795.0,1795.0,0,Corrected,Active
DEC,2020,Q4,District 3,Alicante Street,500544,Residential,"Alicante St, Dist. 3",2373.0,,2373.0,2373.0,0,Corrected,Active
DEC,2020,Q4,District 3,Alicante Street,500187,Residential,"Alicante St, Dist. 3",3210.0,,3210.0,3210.0,0,Corrected,Active
DEC,2020,Q4,District 3,Alicante Street,501447,Residential,"Alicante St, Dist. 3",228.0,,228.0,228.0,0,Corrected,Active
DEC,2020,Q4,District 4,Alicante Street,501453,Residential,"Alicante St, Dist. 4",178.0,,178.0,178.0,0,Corrected,Active
DEC,2020,Q4,District 4,Alicante Street,501317,Residential,"Alicante St, Dist. 4",567.0,,567.0,567.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,501280,Residential,"Alicante St, Dist. 2",369.0,,369.0,369.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,500248,Residential,"Alicante St, Dist. 2",6642.0,,6642.0,6642.0,0,Corrected,Active
DEC,2020,Q4,District 4,Alicante Street,501028,Residential,"Alicante St, Dist. 4",1840.0,,1840.0,1840.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,501437,Commercial,"Alicante St, Dist. 2",1301.0,,1301.0,1301.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,500433,Residential,"Alicante St, Dist. 2",269.0,,269.0,269.0,0,Corrected,Active
DEC,2020,Q4,District 3,Alicante Street,500185,Residential,"Alicante St, Dist. 3",1497.0,,1497.0,1497.0,0,Corrected,Active
DEC,2020,Q4,District 4,Alicante Street,500169,Residential,"Alicante St, Dist. 4",3127.0,,3127.0,3127.0,0,Corrected,Active
DEC,2020,Q4,District 1,Alicante Street,501232,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Defect
DEC,2020,Q4,District 2,Alicante Street,500479,Residential,"Alicante St, Dist. 2",22.0,,22.0,22.0,0,Corrected,Active
DEC,2020,Q4,District 4,Alicante Street,500009,Residential,"Alicante St, Dist. 4",2003.0,,2003.0,2003.0,0,Corrected,Active
DEC,2020,Q4,District 4,Alicante Street,500472,Commercial,"Alicante St, Dist. 4",720.0,,720.0,720.0,0,Corrected,Active
DEC,2020,Q4,District 3,Alicante Street,501393,Commercial,"Alicante St, Dist. 3",564.0,,564.0,564.0,0,Corrected,Active
DEC,2020,Q4,District 4,Alicante Street,500094,Residential,"Alicante St, Dist. 4",2666.0,,2666.0,2666.0,0,Corrected,Active
DEC,2020,Q4,District 3,Alicante Street,501020,Commercial,"Alicante St, Dist. 3",1956.0,,1956.0,1956.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,500585,Residential,"Alicante St, Dist. 2",272.0,,272.0,272.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,500330,Commercial,"Alicante St, Dist. 2",1602.0,,1602.0,1602.0,0,Corrected,Active
DEC,2020,Q4,District 4,Alicante Street,501260,Residential,"Alicante St, Dist. 4",70.0,,70.0,70.0,0,Corrected,Active
DEC,2020,Q4,District 4,Alicante Street,501330,Commercial,"Alicante St, Dist. 4",49.0,,49.0,49.0,0,Corrected,Active
DEC,2020,Q4,District 2,Alicante Street,501167,Residential,"Alicante St, Dist. 2",1244.0,,1244.0,1244.0,0,Corrected,Active
DEC,2020,Q4,District 4,Alicante Street,500740,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Unknown
DEC,2020,Q4,District 2,Alicante Street,500278,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
DEC,2020,Q4,District 4,Alicante Street,500861,Residential,"Alicante St, Dist. 4",2127.0,,2127.0,2127.0,0,Corrected,Active
